po_id,vendor_rfc,date,amount,requester,approver,description
PO-00311,YQA860905CES,2026-02-17,22913.48,Bruno Garcia 02 00001103,Carla Soto 03 00001103,Servicios de logistica y entrega
PO-00236,YPH971212BVF,2026-01-15,82321.72,Ana Ruiz 01 00001103,Bruno Garcia 02 00001103,Suministro de insumos de produccion
PO-00097,YRB830626CSF,2026-06-25,49889.28,Diego Luna 10 00001103,Ana Ruiz 01 00001103,Soporte y licencias de tecnologia
PO-00240,YQM980905CKS,2026-01-09,35543.56,Ana Ruiz 01 00001103,Bruno Garcia 02 00001103,Soporte y licencias de tecnologia
PO-00163,YPF950626BUF,2026-06-05,45884.96,Bruno Garcia 02 00001103,Carla Soto 03 00001103,Cuota mensual: servicios de consultoria operativa
PO-00141,YPF950626BUF,2026-02-05,45884.96,Bruno Garcia 08 00001103,Carla Soto 09 00001103,Cuota mensual: servicios de consultoria operativa
PO-00337,YQE900905CGS,2026-04-06,101720.40,Diego Luna 04 00001103,Elena Mora 05 00001103,Servicios de consultoria operativa
PO-00110,YPX831212CDF,2026-01-15,35623.60,Carla Soto 09 00001103,Diego Luna 10 00001103,Soporte y licencias de tecnologia
PO-00212,YQI940905CIS,2026-05-15,56381.80,Carla Soto 03 00001103,Diego Luna 04 00001103,Mantenimiento preventivo de instalaciones
PO-00261,YQF911212CHF,2026-04-17,108375.32,Elena Mora 05 00001103,Fabian Rios 06 00001103,Servicios de logistica y entrega
PO-00230,YQW780319CPS,2026-05-02,57994.20,Bruno Garcia 02 00001103,Carla Soto 03 00001103,Soporte y licencias de tecnologia
PO-00139,YPT791212CBF,2026-05-25,32745.64,Carla Soto 09 00001103,Diego Luna 10 00001103,Mantenimiento preventivo de instalaciones
PO-00054,YQT750626COF,2026-03-30,47598.28,Carla Soto 09 00001103,Diego Luna 10 00001103,Servicios de consultoria operativa
PO-00154,YQL970626CKF,2026-06-16,43198.40,Carla Soto 09 00001103,Diego Luna 10 00001103,Suministro de insumos de produccion
PO-00287,YQP710626CMF,2026-02-08,18177.20,Carla Soto 03 00001103,Diego Luna 04 00001103,Servicios de logistica y entrega
PO-00178,YPU800319CBS,2026-06-01,101424.60,Bruno Garcia 02 00001103,Carla Soto 03 00001103,Servicios de consultoria operativa
PO-00295,YPE940319BTS,2026-05-05,36131.68,Elena Mora 05 00001103,Fabian Rios 06 00001103,Cuota mensual: mantenimiento preventivo de instalaciones
PO-00259,YPP751212BZF,2026-04-07,76281.60,Ana Ruiz 07 00001103,Bruno Garcia 08 00001103,Servicios de consultoria operativa
PO-00345,YQJ951212CJF,2026-05-25,86301.68,Ana Ruiz 07 00001103,Bruno Garcia 08 00001103,Servicios de consultoria operativa
PO-00125,YQU760905COS,2026-04-04,30412.88,Bruno Garcia 08 00001103,Carla Soto 09 00001103,Servicios de logistica y entrega
PO-00314,YQL970626CKF,2026-06-20,25524.64,Ana Ruiz 07 00001103,Bruno Garcia 08 00001103,Suministro de insumos de produccion
PO-00115,YPO740905BYS,2026-03-27,91034.48,Fabian Rios 06 00001103,Ana Ruiz 07 00001103,Mantenimiento preventivo de instalaciones
PO-00187,YQS740319CNS,2026-03-16,32025.28,Ana Ruiz 07 00001103,Bruno Garcia 08 00001103,Mantenimiento preventivo de instalaciones
PO-00063,YPL711212BXF,2026-02-24,47228.24,Ana Ruiz 07 00001103,Bruno Garcia 08 00001103,Servicios de logistica y entrega
PO-00150,YPT791212CBF,2026-05-26,47614.52,Fabian Rios 06 00001103,Ana Ruiz 07 00001103,Mantenimiento preventivo de instalaciones
PO-00245,YPN730626BYF,2026-03-21,35637.52,Diego Luna 10 00001103,Ana Ruiz 01 00001103,Soporte y licencias de tecnologia
PO-00100,YQL970626CKF,2026-06-17,97368.08,Fabian Rios 06 00001103,Ana Ruiz 07 00001103,Suministro de insumos de produccion
PO-00206,YQZ811212CRF,2026-05-29,51285.92,Carla Soto 03 00001103,Diego Luna 04 00001103,Servicios de logistica y entrega
PO-00272,YQQ720905CMS,2026-02-24,22985.40,Carla Soto 09 00001103,Diego Luna 10 00001103,Suministro de insumos de produccion
PO-00106,YPO740905BYS,2026-03-28,52152.44,Carla Soto 03 00001103,Diego Luna 04 00001103,Mantenimiento preventivo de instalaciones
PO-00266,YPH971212BVF,2026-01-09,85126.60,Carla Soto 09 00001103,Diego Luna 10 00001103,Suministro de insumos de produccion
PO-00111,YQG920319CHS,2026-04-23,83095.44,Ana Ruiz 01 00001103,Bruno Garcia 02 00001103,Suministro de insumos de produccion
PO-00292,YQC880319CFS,2026-03-10,109531.84,Ana Ruiz 07 00001103,Bruno Garcia 08 00001103,Soporte y licencias de tecnologia
PO-00330,YPT791212CBF,2026-05-21,52861.20,Ana Ruiz 01 00001103,Bruno Garcia 02 00001103,Mantenimiento preventivo de instalaciones
PO-00135,YPQ760319BZS,2026-04-23,21366.04,Carla Soto 03 00001103,Diego Luna 04 00001103,Servicios de logistica y entrega
PO-00099,YQD890626CGF,2026-03-24,100974.52,Carla Soto 09 00001103,Diego Luna 10 00001103,Mantenimiento preventivo de instalaciones
PO-00288,YQJ951212CJF,2026-05-28,39484.08,Bruno Garcia 08 00001103,Carla Soto 09 00001103,Servicios de consultoria operativa
PO-00018,YQU760905COS,2026-04-07,19030.96,Carla Soto 09 00001103,Diego Luna 10 00001103,Servicios de logistica y entrega
PO-00301,YPN730626BYF,2026-03-17,31317.68,Bruno Garcia 02 00001103,Carla Soto 03 00001103,Soporte y licencias de tecnologia
PO-00019,YPL711212BXF,2026-02-25,79920.52,Diego Luna 04 00001103,Elena Mora 05 00001103,Servicios de logistica y entrega
PO-00222,YQN991212CLF,2026-01-19,78295.36,Elena Mora 05 00001103,Fabian Rios 06 00001103,Mantenimiento preventivo de instalaciones
PO-00238,YPR770626CAF,2026-05-05,105386.00,Ana Ruiz 01 00001103,Bruno Garcia 02 00001103,Suministro de insumos de produccion
PO-00030,YQZ811212CRF,2026-05-30,109653.64,Diego Luna 10 00001103,Ana Ruiz 01 00001103,Servicios de logistica y entrega
PO-00040,YQX790626CQF,2026-05-13,66875.16,Carla Soto 03 00001103,Diego Luna 04 00001103,Mantenimiento preventivo de instalaciones
PO-00042,YPF950626BUF,2026-03-05,45884.96,Carla Soto 09 00001103,Diego Luna 10 00001103,Cuota mensual: servicios de consultoria operativa
PO-00176,YQV771212CPF,2026-04-18,37371.72,Diego Luna 10 00001103,Ana Ruiz 01 00001103,Suministro de insumos de produccion
PO-00340,YQO700319CLS,2026-01-28,101529.00,Bruno Garcia 02 00001103,Carla Soto 03 00001103,Servicios de consultoria operativa
PO-00090,YQF911212CHF,2026-04-11,79449.56,Carla Soto 03 00001103,Diego Luna 04 00001103,Servicios de logistica y entrega
PO-00166,YQN991212CLF,2026-01-17,89485.88,Ana Ruiz 01 00001103,Bruno Garcia 02 00001103,Mantenimiento preventivo de instalaciones
PO-00122,YQB871212CFF,2026-02-26,92918.32,Carla Soto 09 00001103,Diego Luna 10 00001103,Suministro de insumos de produccion
PO-00322,YPL711212BXF,2026-02-27,101907.16,Bruno Garcia 08 00001103,Carla Soto 09 00001103,Servicios de logistica y entrega
PO-00256,YPV810626CCF,2026-06-12,31360.60,Carla Soto 03 00001103,Diego Luna 04 00001103,Servicios de logistica y entrega
PO-00013,YQG920319CHS,2026-04-22,85199.68,Diego Luna 04 00001103,Elena Mora 05 00001103,Suministro de insumos de produccion
PO-00294,YPV810626CCF,2026-06-16,42627.68,Ana Ruiz 01 00001103,Bruno Garcia 02 00001103,Servicios de logistica y entrega
PO-00349,YPH971212BVF,2026-01-11,98294.92,Carla Soto 03 00001103,Diego Luna 04 00001103,Suministro de insumos de produccion
PO-00059,YQB871212CFF,2026-02-27,24687.12,Fabian Rios 06 00001103,Ana Ruiz 07 00001103,Suministro de insumos de produccion
PO-00312,YPI980319BVS,2026-01-23,54834.36,Ana Ruiz 01 00001103,Bruno Garcia 02 00001103,Soporte y licencias de tecnologia
PO-00180,YQJ951212CJF,2026-05-29,82755.56,Elena Mora 05 00001103,Fabian Rios 06 00001103,Servicios de consultoria operativa
PO-00104,YQR731212CNF,2026-03-02,22869.40,Elena Mora 05 00001103,Fabian Rios 06 00001103,Soporte y licencias de tecnologia
PO-00269,YPK700905BWS,2026-02-17,73459.32,Diego Luna 04 00001103,Elena Mora 05 00001103,Servicios de consultoria operativa
PO-00067,YQX790626CQF,2026-05-12,52877.44,Fabian Rios 06 00001103,Ana Ruiz 07 00001103,Mantenimiento preventivo de instalaciones
PO-00087,YPT791212CBF,2026-05-24,42450.20,Bruno Garcia 02 00001103,Carla Soto 03 00001103,Mantenimiento preventivo de instalaciones
PO-00348,YQU760905COS,2026-04-05,38844.92,Elena Mora 05 00001103,Fabian Rios 06 00001103,Servicios de logistica y entrega
PO-00204,YQZ811212CRF,2026-06-02,101387.48,Ana Ruiz 01 00001103,Bruno Garcia 02 00001103,Servicios de logistica y entrega
PO-00260,YPK700905BWS,2026-02-14,57160.16,Carla Soto 03 00001103,Diego Luna 04 00001103,Servicios de consultoria operativa
PO-00324,YQF911212CHF,2026-04-16,15791.08,Bruno Garcia 08 00001103,Carla Soto 09 00001103,Servicios de logistica y entrega
PO-00133,YPH971212BVF,2026-01-10,42627.68,Fabian Rios 06 00001103,Ana Ruiz 07 00001103,Suministro de insumos de produccion
PO-00014,YPS780905CAS,2026-05-12,95165.24,Diego Luna 04 00001103,Elena Mora 05 00001103,Soporte y licencias de tecnologia
PO-00329,YPI980319BVS,2026-01-27,72026.72,Carla Soto 09 00001103,Diego Luna 10 00001103,Soporte y licencias de tecnologia
PO-00251,YQS740319CNS,2026-03-15,25748.52,Diego Luna 10 00001103,Ana Ruiz 01 00001103,Mantenimiento preventivo de instalaciones
PO-00126,YQX790626CQF,2026-05-09,104583.28,Elena Mora 05 00001103,Fabian Rios 06 00001103,Mantenimiento preventivo de instalaciones
PO-00153,YPM720319BXS,2026-03-10,58700.64,Carla Soto 09 00001103,Diego Luna 10 00001103,Suministro de insumos de produccion
PO-00091,YQG920319CHS,2026-04-27,101245.96,Carla Soto 09 00001103,Diego Luna 10 00001103,Suministro de insumos de produccion
PO-00219,YPI980319BVS,2026-01-20,35608.52,Diego Luna 10 00001103,Ana Ruiz 01 00001103,Soporte y licencias de tecnologia
PO-00342,YPZ850626CEF,2026-02-09,58849.12,Bruno Garcia 02 00001103,Carla Soto 03 00001103,Servicios de consultoria operativa
PO-00167,YQD890626CGF,2026-03-21,67474.88,Bruno Garcia 08 00001103,Carla Soto 09 00001103,Mantenimiento preventivo de instalaciones
PO-00002,YQJ951212CJF,2026-05-30,52746.36,Bruno Garcia 02 00001103,Carla Soto 03 00001103,Servicios de consultoria operativa
PO-00052,YPU800319CBS,2026-06-05,98772.84,Diego Luna 10 00001103,Ana Ruiz 01 00001103,Servicios de consultoria operativa
PO-00155,YQJ951212CJF,2026-05-31,99496.68,Carla Soto 09 00001103,Diego Luna 10 00001103,Servicios de consultoria operativa
PO-00194,YPZ850626CEF,2026-02-05,43164.76,Diego Luna 04 00001103,Elena Mora 05 00001103,Servicios de consultoria operativa
PO-00195,YPJ990626BWF,2026-02-04,98871.44,Carla Soto 09 00001103,Diego Luna 10 00001103,Mantenimiento preventivo de instalaciones
PO-00333,YPW820905CCS,2026-06-25,56721.68,Bruno Garcia 08 00001103,Carla Soto 09 00001103,Suministro de insumos de produccion
PO-00025,YQO700319CLS,2026-02-03,43619.48,Diego Luna 04 00001103,Elena Mora 05 00001103,Servicios de consultoria operativa
PO-00073,YPX831212CDF,2026-01-16,56831.88,Fabian Rios 06 00001103,Ana Ruiz 07 00001103,Soporte y licencias de tecnologia
PO-00284,YQE900905CGS,2026-04-04,38488.80,Diego Luna 10 00001103,Ana Ruiz 01 00001103,Servicios de consultoria operativa
PO-00214,YQM980905CKS,2026-01-10,26738.00,Bruno Garcia 08 00001103,Carla Soto 09 00001103,Soporte y licencias de tecnologia
PO-00282,YPM720319BXS,2026-03-08,59966.20,Elena Mora 05 00001103,Fabian Rios 06 00001103,Suministro de insumos de produccion
PO-00234,YQO700319CLS,2026-01-31,30966.20,Carla Soto 03 00001103,Diego Luna 04 00001103,Servicios de consultoria operativa
PO-00344,YRA820319CRS,2026-06-15,47834.92,Fabian Rios 06 00001103,Ana Ruiz 07 00001103,Suministro de insumos de produccion
PO-00186,YPS780905CAS,2026-05-16,20994.84,Bruno Garcia 02 00001103,Carla Soto 03 00001103,Soporte y licencias de tecnologia
PO-00037,YPN730626BYF,2026-03-16,73459.32,Elena Mora 05 00001103,Fabian Rios 06 00001103,Soporte y licencias de tecnologia
PO-00355,YPY840319CDS,2026-01-28,50304.56,Diego Luna 04 00001103,Elena Mora 05 00001103,Mantenimiento preventivo de instalaciones
PO-00005,YPY840319CDS,2026-01-30,89338.56,Bruno Garcia 08 00001103,Carla Soto 09 00001103,Mantenimiento preventivo de instalaciones
PO-00263,YPW820905CCS,2026-06-26,88980.12,Elena Mora 05 00001103,Fabian Rios 06 00001103,Suministro de insumos de produccion
PO-00253,YQU760905COS,2026-04-06,67805.48,Bruno Garcia 02 00001103,Carla Soto 03 00001103,Servicios de logistica y entrega
PO-00239,YQL970626CKF,2026-06-21,35876.48,Diego Luna 04 00001103,Elena Mora 05 00001103,Suministro de insumos de produccion
PO-00193,YPE940319BTS,2026-02-05,36131.68,Bruno Garcia 02 00001103,Carla Soto 03 00001103,Cuota mensual: mantenimiento preventivo de instalaciones
PO-00192,YQW780319CPS,2026-04-29,38167.48,Ana Ruiz 01 00001103,Bruno Garcia 02 00001103,Soporte y licencias de tecnologia
PO-00198,YPJ990626BWF,2026-01-31,43539.44,Ana Ruiz 01 00001103,Bruno Garcia 02 00001103,Mantenimiento preventivo de instalaciones
PO-00317,YPX831212CDF,2026-01-19,93709.44,Ana Ruiz 07 00001103,Bruno Garcia 08 00001103,Soporte y licencias de tecnologia
PO-00003,YPF950626BUF,2026-05-05,45884.96,Ana Ruiz 01 00001103,Bruno Garcia 02 00001103,Cuota mensual: servicios de consultoria operativa
PO-00077,YQH930626CIF,2026-05-05,73859.52,Carla Soto 09 00001103,Diego Luna 10 00001103,Soporte y licencias de tecnologia
PO-00117,YQD890626CGF,2026-03-26,14210.00,Carla Soto 03 00001103,Diego Luna 04 00001103,Mantenimiento preventivo de instalaciones
PO-00326,YPE940319BTS,2026-04-05,36131.68,Diego Luna 04 00001103,Elena Mora 05 00001103,Cuota mensual: mantenimiento preventivo de instalaciones
PO-00334,YQQ720905CMS,2026-02-20,42684.52,Ana Ruiz 01 00001103,Bruno Garcia 02 00001103,Suministro de insumos de produccion
PO-00048,YQQ720905CMS,2026-02-25,63762.88,Fabian Rios 06 00001103,Ana Ruiz 07 00001103,Suministro de insumos de produccion
PO-00137,YPY840319CDS,2026-01-26,53688.28,Diego Luna 10 00001103,Ana Ruiz 01 00001103,Mantenimiento preventivo de instalaciones
PO-00325,YPW820905CCS,2026-06-29,80368.28,Fabian Rios 06 00001103,Ana Ruiz 07 00001103,Suministro de insumos de produccion
PO-00265,YPO740905BYS,2026-03-29,91307.08,Diego Luna 10 00001103,Ana Ruiz 01 00001103,Mantenimiento preventivo de instalaciones
PO-00036,YPR770626CAF,2026-04-29,66539.92,Carla Soto 09 00001103,Diego Luna 10 00001103,Suministro de insumos de produccion
PO-00082,YQT750626COF,2026-03-28,72803.92,Elena Mora 05 00001103,Fabian Rios 06 00001103,Servicios de consultoria operativa
PO-00120,YQR731212CNF,2026-03-03,39741.60,Bruno Garcia 02 00001103,Carla Soto 03 00001103,Soporte y licencias de tecnologia
PO-00127,YQG920319CHS,2026-04-26,98622.04,Bruno Garcia 02 00001103,Carla Soto 03 00001103,Suministro de insumos de produccion
PO-00233,YQZ811212CRF,2026-06-04,83608.16,Elena Mora 05 00001103,Fabian Rios 06 00001103,Servicios de logistica y entrega
PO-00035,YPH971212BVF,2026-01-14,89050.88,Diego Luna 04 00001103,Elena Mora 05 00001103,Suministro de insumos de produccion
PO-00039,YPK700905BWS,2026-02-12,42401.48,Carla Soto 09 00001103,Diego Luna 10 00001103,Servicios de consultoria operativa
PO-00174,YQC880319CFS,2026-03-12,36919.32,Ana Ruiz 01 00001103,Bruno Garcia 02 00001103,Soporte y licencias de tecnologia
PO-00257,YPZ850626CEF,2026-02-10,107267.52,Carla Soto 09 00001103,Diego Luna 10 00001103,Servicios de consultoria operativa
PO-00023,YQP710626CMF,2026-02-13,91883.60,Bruno Garcia 08 00001103,Carla Soto 09 00001103,Servicios de logistica y entrega
PO-00199,YQK960319CJS,2026-06-08,96079.32,Carla Soto 09 00001103,Diego Luna 10 00001103,Servicios de logistica y entrega
PO-00084,YPY840319CDS,2026-01-29,94624.68,Ana Ruiz 01 00001103,Bruno Garcia 02 00001103,Mantenimiento preventivo de instalaciones
PO-00069,YQW780319CPS,2026-04-28,25209.12,Diego Luna 04 00001103,Elena Mora 05 00001103,Soporte y licencias de tecnologia
PO-00020,YPX831212CDF,2026-01-14,107571.44,Bruno Garcia 02 00001103,Carla Soto 03 00001103,Soporte y licencias de tecnologia
PO-00026,YQO700319CLS,2026-01-30,75684.20,Fabian Rios 06 00001103,Ana Ruiz 07 00001103,Servicios de consultoria operativa
PO-00213,YPK700905BWS,2026-02-11,25980.52,Bruno Garcia 02 00001103,Carla Soto 03 00001103,Servicios de consultoria operativa
PO-00022,YRB830626CSF,2026-06-21,83651.08,Bruno Garcia 02 00001103,Carla Soto 03 00001103,Soporte y licencias de tecnologia
PO-00066,YQC880319CFS,2026-03-11,107464.72,Diego Luna 04 00001103,Elena Mora 05 00001103,Soporte y licencias de tecnologia
PO-00210,YPN730626BYF,2026-03-20,49286.08,Carla Soto 03 00001103,Diego Luna 04 00001103,Soporte y licencias de tecnologia
PO-00303,YPQ760319BZS,2026-04-25,33939.28,Ana Ruiz 07 00001103,Bruno Garcia 08 00001103,Servicios de logistica y entrega
PO-00079,YPQ760319BZS,2026-04-21,73219.20,Carla Soto 09 00001103,Diego Luna 10 00001103,Servicios de logistica y entrega
PO-00351,YQK960319CJS,2026-06-10,14788.84,Carla Soto 03 00001103,Diego Luna 04 00001103,Servicios de logistica y entrega
PO-00278,YPU800319CBS,2026-06-03,52067.76,Fabian Rios 06 00001103,Ana Ruiz 07 00001103,Servicios de consultoria operativa
PO-00302,YQZ811212CRF,2026-06-03,87494.16,Bruno Garcia 08 00001103,Carla Soto 09 00001103,Servicios de logistica y entrega
PO-00205,YQX790626CQF,2026-05-10,103961.52,Bruno Garcia 02 00001103,Carla Soto 03 00001103,Mantenimiento preventivo de instalaciones
PO-00182,YQP710626CMF,2026-02-14,33926.52,Elena Mora 05 00001103,Fabian Rios 06 00001103,Servicios de logistica y entrega
PO-00226,YPL711212BXF,2026-02-22,39301.96,Carla Soto 03 00001103,Diego Luna 04 00001103,Servicios de logistica y entrega
PO-00270,YQS740319CNS,2026-03-19,49985.56,Bruno Garcia 08 00001103,Carla Soto 09 00001103,Mantenimiento preventivo de instalaciones
PO-00121,YQV771212CPF,2026-04-20,47996.16,Diego Luna 04 00001103,Elena Mora 05 00001103,Suministro de insumos de produccion
PO-00208,YPI980319BVS,2026-01-24,16287.56,Bruno Garcia 08 00001103,Carla Soto 09 00001103,Soporte y licencias de tecnologia
PO-00068,YPG960905BUS,2026-01-05,38915.68,Carla Soto 03 00001103,Diego Luna 04 00001103,Cuota mensual: servicios de logistica y entrega
PO-00267,YPP751212BZF,2026-04-14,44149.60,Fabian Rios 06 00001103,Ana Ruiz 07 00001103,Servicios de consultoria operativa
PO-00116,YQV771212CPF,2026-04-15,76120.36,Carla Soto 09 00001103,Diego Luna 10 00001103,Suministro de insumos de produccion
PO-00015,YPL711212BXF,2026-02-23,58279.56,Diego Luna 10 00001103,Ana Ruiz 01 00001103,Servicios de logistica y entrega
PO-00276,YPQ760319BZS,2026-04-19,87720.36,Elena Mora 05 00001103,Fabian Rios 06 00001103,Servicios de logistica y entrega
PO-00051,YQL970626CKF,2026-06-22,47160.96,Ana Ruiz 01 00001103,Bruno Garcia 02 00001103,Suministro de insumos de produccion
PO-00151,YQI940905CIS,2026-05-18,43647.32,Diego Luna 04 00001103,Elena Mora 05 00001103,Mantenimiento preventivo de instalaciones
PO-00262,YQD890626CGF,2026-03-23,93618.96,Bruno Garcia 02 00001103,Carla Soto 03 00001103,Mantenimiento preventivo de instalaciones
PO-00237,YQH930626CIF,2026-05-09,56164.88,Ana Ruiz 07 00001103,Bruno Garcia 08 00001103,Soporte y licencias de tecnologia
PO-00061,YPP751212BZF,2026-04-13,72802.76,Carla Soto 09 00001103,Diego Luna 10 00001103,Servicios de consultoria operativa
PO-00254,YQK960319CJS,2026-06-05,15234.28,Bruno Garcia 08 00001103,Carla Soto 09 00001103,Servicios de logistica y entrega
PO-00046,YPL711212BXF,2026-02-28,99512.92,Elena Mora 05 00001103,Fabian Rios 06 00001103,Servicios de logistica y entrega
PO-00258,YPJ990626BWF,2026-02-03,101455.92,Bruno Garcia 02 00001103,Carla Soto 03 00001103,Mantenimiento preventivo de instalaciones
PO-00341,YQB871212CFF,2026-03-03,77772.20,Diego Luna 04 00001103,Elena Mora 05 00001103,Suministro de insumos de produccion
PO-00119,YPM720319BXS,2026-03-11,24969.00,Fabian Rios 06 00001103,Ana Ruiz 07 00001103,Suministro de insumos de produccion
PO-00313,YQW780319CPS,2026-05-01,97501.48,Elena Mora 05 00001103,Fabian Rios 06 00001103,Soporte y licencias de tecnologia
PO-00319,YPK700905BWS,2026-02-18,51024.92,Ana Ruiz 01 00001103,Bruno Garcia 02 00001103,Servicios de consultoria operativa
PO-00223,YQN991212CLF,2026-01-23,72651.96,Carla Soto 03 00001103,Diego Luna 04 00001103,Mantenimiento preventivo de instalaciones
PO-00032,YQD890626CGF,2026-03-25,45607.72,Fabian Rios 06 00001103,Ana Ruiz 07 00001103,Mantenimiento preventivo de instalaciones
PO-00285,YPR770626CAF,2026-05-01,108557.44,Carla Soto 03 00001103,Diego Luna 04 00001103,Suministro de insumos de produccion
