uuid,issuer_rfc,receiver_rfc,issue_date,subtotal,iva,total,concepto_text,uso_cfdi,forma_pago,metodo_pago,status
INV-00051,YQB871212CFF,YPD931212BTF,2026-02-28,87137.00,13941.92,101078.92,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00312,YPE940319BTS,YPD931212BTF,2026-02-05,31148.00,4983.68,36131.68,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00151,YQT750626COF,YPD931212BTF,2026-03-26,23301.00,3728.16,27029.16,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00207,YQC880319CFS,YPD931212BTF,2026-03-15,92546.00,14807.36,107353.36,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00272,YQI940905CIS,YPD931212BTF,2026-05-17,49822.00,7971.52,57793.52,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00351,YQM980905CKS,YPD931212BTF,2026-01-12,53061.00,8489.76,61550.76,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00222,YPH971212BVF,YPD931212BTF,2026-01-14,76768.00,12282.88,89050.88,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00334,YPF950626BUF,YPD931212BTF,2026-06-05,39556.00,6328.96,45884.96,Cuota mensual: servicios de consultoria operativa,G03,03,PPD,vigente
INV-00242,YPH971212BVF,YPD931212BTF,2026-01-15,70967.00,11354.72,82321.72,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00296,YPW820905CCS,YPD931212BTF,2026-06-28,56197.00,8991.52,65188.52,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00101,YQJ951212CJF,YPD931212BTF,2026-05-26,24114.00,3858.24,27972.24,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00281,YPZ850626CEF,YPD931212BTF,2026-02-04,71802.00,11488.32,83290.32,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00068,YPJ990626BWF,YPD931212BTF,2026-02-06,52512.00,8401.92,60913.92,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00327,YQW780319CPS,YPD931212BTF,2026-04-30,62779.00,10044.64,72823.64,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00145,YQF911212CHF,YPD931212BTF,2026-04-15,21630.00,3460.80,25090.80,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00111,YPP751212BZF,YPD931212BTF,2026-04-08,49946.00,7991.36,57937.36,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00265,YQO700319CLS,YPD931212BTF,2026-02-02,56934.00,9109.44,66043.44,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00202,YPJ990626BWF,YPD931212BTF,2026-02-07,55822.00,8931.52,64753.52,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00061,YPS780905CAS,YPD931212BTF,2026-05-12,82039.00,13126.24,95165.24,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00009,YRA820319CRS,YPD931212BTF,2026-06-13,53853.00,8616.48,62469.48,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00241,YQH930626CIF,YPD931212BTF,2026-05-04,41147.00,6583.52,47730.52,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00195,YPI980319BVS,YPD931212BTF,2026-01-26,35616.00,5698.56,41314.56,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00174,YPK700905BWS,YPD931212BTF,2026-02-12,36553.00,5848.48,42401.48,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00284,YPM720319BXS,YPD931212BTF,2026-03-11,21525.00,3444.00,24969.00,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00080,YRB830626CSF,YPD931212BTF,2026-06-26,33369.00,5339.04,38708.04,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00186,YPW820905CCS,YPD931212BTF,2026-06-26,76707.00,12273.12,88980.12,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00164,YPR770626CAF,YPD931212BTF,2026-05-05,90850.00,14536.00,105386.00,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00326,YPM720319BXS,YPD931212BTF,2026-03-05,30728.00,4916.48,35644.48,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00237,YPS780905CAS,YPD931212BTF,2026-05-16,18099.00,2895.84,20994.84,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00239,YPT791212CBF,YPD931212BTF,2026-05-26,41047.00,6567.52,47614.52,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00076,YQM980905CKS,YPD931212BTF,2026-01-11,36713.00,5874.08,42587.08,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00131,YQL970626CKF,YPD931212BTF,2026-06-18,38603.00,6176.48,44779.48,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00095,YQZ811212CRF,YPD931212BTF,2026-06-02,87403.00,13984.48,101387.48,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00330,YQN991212CLF,YPD931212BTF,2026-01-23,62631.00,10020.96,72651.96,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00106,YPO740905BYS,YPD931212BTF,2026-04-03,57081.00,9132.96,66213.96,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00108,YPE940319BTS,YPD931212BTF,2026-03-05,31148.00,4983.68,36131.68,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00269,YPH971212BVF,YPD931212BTF,2026-01-16,89073.00,14251.68,103324.68,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00324,YQA860905CES,YPD931212BTF,2026-02-21,33785.00,5405.60,39190.60,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00306,YRA820319CRS,YPD931212BTF,2026-06-09,48451.00,7752.16,56203.16,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00130,YPJ990626BWF,YPD931212BTF,2026-01-31,37534.00,6005.44,43539.44,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00226,YQG920319CHS,YPD931212BTF,2026-04-25,28065.00,4490.40,32555.40,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00294,YQM980905CKS,YPD931212BTF,2026-06-28,94568.00,15130.88,109698.88,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00078,YPI980319BVS,YPD931212BTF,2026-01-23,47271.00,7563.36,54834.36,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00331,YQD890626CGF,YPD931212BTF,2026-03-20,19386.00,3101.76,22487.76,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00354,YPM720319BXS,YPD931212BTF,2026-03-10,50604.00,8096.64,58700.64,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00238,YPW820905CCS,YPD931212BTF,2026-06-25,48898.00,7823.68,56721.68,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00280,YQE900905CGS,YPD931212BTF,2026-04-02,41134.00,6581.44,47715.44,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00091,YQU760905COS,YPD931212BTF,2026-04-07,16406.00,2624.96,19030.96,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00041,YPO740905BYS,YPD931212BTF,2026-03-27,78478.00,12556.48,91034.48,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00176,YPY840319CDS,YPD931212BTF,2026-01-29,81573.00,13051.68,94624.68,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00357,YQC880319CFS,YPD931212BTF,2026-03-09,31748.00,5079.68,36827.68,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00008,YQA860905CES,YPD931212BTF,2026-02-19,41855.00,6696.80,48551.80,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00203,YPR770626CAF,YPD931212BTF,2026-04-30,49692.00,7950.72,57642.72,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00302,YQD890626CGF,YPD931212BTF,2026-03-23,80706.00,12912.96,93618.96,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00161,YPO740905BYS,YPD931212BTF,2026-03-28,44959.00,7193.44,52152.44,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00271,YPM720319BXS,YPD931212BTF,2026-03-06,71082.00,11373.12,82455.12,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00109,YQM980905CKS,YPD931212BTF,2026-01-09,30641.00,4902.56,35543.56,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00086,YQK960319CJS,YPD931212BTF,2026-06-09,70083.00,11213.28,81296.28,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00015,YPJ990626BWF,YPD931212BTF,2026-02-04,85234.00,13637.44,98871.44,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00062,YQN991212CLF,YPD931212BTF,2026-01-18,29967.00,4794.72,34761.72,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00192,YPO740905BYS,YPD931212BTF,2026-03-30,23514.00,3762.24,27276.24,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00208,YQT750626COF,YPD931212BTF,2026-03-29,28310.00,4529.60,32839.60,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00223,YPL711212BXF,YPD931212BTF,2026-02-25,68897.00,11023.52,79920.52,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00104,YPN730626BYF,YPD931212BTF,2026-03-16,63327.00,10132.32,73459.32,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00274,YPZ850626CEF,YPD931212BTF,2026-02-09,50732.00,8117.12,58849.12,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00016,YQZ811212CRF,YPD931212BTF,2026-06-03,75426.00,12068.16,87494.16,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00313,YQK960319CJS,YPD931212BTF,2026-06-06,24708.00,3953.28,28661.28,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00275,YPH971212BVF,YPD931212BTF,2026-01-10,36748.00,5879.68,42627.68,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00012,YPE940319BTS,YPD931212BTF,2026-04-05,31148.00,4983.68,36131.68,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00264,YQO700319CLS,YPD931212BTF,2026-01-28,87525.00,14004.00,101529.00,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00155,YQP710626CMF,YPD931212BTF,2026-02-12,39976.00,6396.16,46372.16,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00010,YPU800319CBS,YPD931212BTF,2026-06-03,44886.00,7181.76,52067.76,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00214,YQU760905COS,YPD931212BTF,2026-04-08,35778.00,5724.48,41502.48,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00018,YPK700905BWS,YPD931212BTF,2026-02-15,14332.00,2293.12,16625.12,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00243,YPQ760319BZS,YPD931212BTF,2026-04-18,94325.00,15092.00,109417.00,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00204,YPI980319BVS,YPD931212BTF,2026-01-25,38895.00,6223.20,45118.20,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00344,YQT750626COF,YPD931212BTF,2026-03-30,41033.00,6565.28,47598.28,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00147,YQY800905CQS,YPD931212BTF,2026-05-19,71369.00,11419.04,82788.04,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00245,YQG920319CHS,YPD931212BTF,2026-04-28,59382.00,9501.12,68883.12,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00124,YQL970626CKF,YPD931212BTF,2026-06-16,37240.00,5958.40,43198.40,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00304,YPS780905CAS,YPD931212BTF,2026-05-15,46488.00,7438.08,53926.08,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00100,YPR770626CAF,YPD931212BTF,2026-05-02,72109.00,11537.44,83646.44,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00027,YQU760905COS,YPD931212BTF,2026-04-09,59507.00,9521.12,69028.12,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00267,YQU760905COS,YPD931212BTF,2026-04-10,54254.00,8680.64,62934.64,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00346,YPV810626CCF,YPD931212BTF,2026-06-12,27035.00,4325.60,31360.60,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00082,YQW780319CPS,YPD931212BTF,2026-04-29,32903.00,5264.48,38167.48,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00171,YQB871212CFF,YPD931212BTF,2026-03-01,41413.00,6626.08,48039.08,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00094,YPV810626CCF,YPD931212BTF,2026-06-13,50136.00,8021.76,58157.76,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00314,YQR731212CNF,YPD931212BTF,2026-03-04,62617.00,10018.72,72635.72,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00293,YPZ850626CEF,YPD931212BTF,2026-02-06,17215.00,2754.40,19969.40,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00235,YQE900905CGS,YPD931212BTF,2026-04-03,14112.00,2257.92,16369.92,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00055,YQK960319CJS,YPD931212BTF,2026-06-10,12749.00,2039.84,14788.84,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00199,YQW780319CPS,YPD931212BTF,2026-05-01,84053.00,13448.48,97501.48,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00251,YPK700905BWS,YPD931212BTF,2026-02-14,49276.00,7884.16,57160.16,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00349,YPX831212CDF,YPD931212BTF,2026-01-18,71973.00,11515.68,83488.68,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00263,YQL970626CKF,YPD931212BTF,2026-06-19,21335.00,3413.60,24748.60,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00253,YQS740319CNS,YPD931212BTF,2026-03-18,38458.00,6153.28,44611.28,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00175,YQZ811212CRF,YPD931212BTF,2026-06-04,72076.00,11532.16,83608.16,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00279,YQQ720905CMS,YPD931212BTF,2026-02-23,64268.00,10282.88,74550.88,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00345,YQF911212CHF,YPD931212BTF,2026-04-11,68491.00,10958.56,79449.56,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00261,YPI980319BVS,YPD931212BTF,2026-01-27,62092.00,9934.72,72026.72,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00300,YPU800319CBS,YPD931212BTF,2026-06-06,80146.00,12823.36,92969.36,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00310,YQH930626CIF,YPD931212BTF,2026-05-03,24209.00,3873.44,28082.44,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00277,YPQ760319BZS,YPD931212BTF,2026-04-23,18419.00,2947.04,21366.04,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00017,YPP751212BZF,YPD931212BTF,2026-04-14,38060.00,6089.60,44149.60,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00039,YPO740905BYS,YPD931212BTF,2026-04-02,65904.00,10544.64,76448.64,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00117,YPM720319BXS,YPD931212BTF,2026-03-09,59972.00,9595.52,69567.52,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00295,YPJ990626BWF,YPD931212BTF,2026-02-05,53292.00,8526.72,61818.72,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00143,YQQ720905CMS,YPD931212BTF,2026-02-21,74299.00,11887.84,86186.84,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00348,YPU800319CBS,YPD931212BTF,2026-06-02,39401.00,6304.16,45705.16,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00266,YPI980319BVS,YPD931212BTF,2026-01-21,65196.00,10431.36,75627.36,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00122,YQJ951212CJF,YPD931212BTF,2026-05-30,45471.00,7275.36,52746.36,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00168,YQN991212CLF,YPD931212BTF,2026-01-21,80813.00,12930.08,93743.08,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00359,YQG920319CHS,YPD931212BTF,2026-04-27,87281.00,13964.96,101245.96,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00087,YQH930626CIF,YPD931212BTF,2026-05-05,63672.00,10187.52,73859.52,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00246,YPT791212CBF,YPD931212BTF,2026-05-24,36595.00,5855.20,42450.20,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00003,YPW820905CCS,YPD931212BTF,2026-06-29,69283.00,11085.28,80368.28,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00140,YQZ811212CRF,YPD931212BTF,2026-05-31,85384.00,13661.44,99045.44,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00090,YQE900905CGS,YPD931212BTF,2026-03-31,58196.00,9311.36,67507.36,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00162,YQA860905CES,YPD931212BTF,2026-02-15,73034.00,11685.44,84719.44,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00023,YQJ951212CJF,YPD931212BTF,2026-05-29,71341.00,11414.56,82755.56,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00198,YQA860905CES,YPD931212BTF,2026-02-18,43470.00,6955.20,50425.20,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00139,YQX790626CQF,YPD931212BTF,2026-05-12,45584.00,7293.44,52877.44,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00329,YQS740319CNS,YPD931212BTF,2026-03-16,27608.00,4417.28,32025.28,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00105,YQG920319CHS,YPD931212BTF,2026-04-26,85019.00,13603.04,98622.04,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00031,YPJ990626BWF,YPD931212BTF,2026-02-02,52775.00,8444.00,61219.00,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00153,YPL711212BXF,YPD931212BTF,2026-02-28,85787.00,13725.92,99512.92,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00030,YQB871212CFF,YPD931212BTF,2026-03-04,37915.00,6066.40,43981.40,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00022,YPV810626CCF,YPD931212BTF,2026-06-14,81097.00,12975.52,94072.52,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00136,YPQ760319BZS,YPD931212BTF,2026-04-21,63120.00,10099.20,73219.20,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00321,YQN991212CLF,YPD931212BTF,2026-01-22,35111.00,5617.76,40728.76,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00074,YPX831212CDF,YPD931212BTF,2026-01-16,48993.00,7838.88,56831.88,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00046,YPT791212CBF,YPD931212BTF,2026-05-21,45570.00,7291.20,52861.20,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00067,YPV810626CCF,YPD931212BTF,2026-06-18,20524.00,3283.84,23807.84,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00064,YPY840319CDS,YPD931212BTF,2026-01-24,54009.00,8641.44,62650.44,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00089,YQJ951212CJF,YPD931212BTF,2026-05-28,34038.00,5446.08,39484.08,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00005,YPU800319CBS,YPD931212BTF,2026-06-04,56768.00,9082.88,65850.88,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00060,YPG960905BUS,YPD931212BTF,2026-03-05,33548.00,5367.68,38915.68,Cuota mensual: servicios de logistica y entrega,G03,03,PPD,vigente
INV-00121,YPT791212CBF,YPD931212BTF,2026-05-22,37932.00,6069.12,44001.12,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00288,YRA820319CRS,YPD931212BTF,2026-06-10,85088.00,13614.08,98702.08,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00268,YPE940319BTS,YPD931212BTF,2026-01-05,31148.00,4983.68,36131.68,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00315,YQA860905CES,YPD931212BTF,2026-02-16,18347.00,2935.52,21282.52,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00305,YPS780905CAS,YPD931212BTF,2026-05-11,74143.00,11862.88,86005.88,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00335,YQI940905CIS,YPD931212BTF,2026-05-20,75622.00,12099.52,87721.52,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00197,YQL970626CKF,YPD931212BTF,2026-06-17,83938.00,13430.08,97368.08,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00291,YRB830626CSF,YPD931212BTF,2026-06-21,72113.00,11538.08,83651.08,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00249,YPI980319BVS,YPD931212BTF,2026-01-24,14041.00,2246.56,16287.56,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00215,YRA820319CRS,YPD931212BTF,2026-06-14,39049.00,6247.84,45296.84,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00247,YRA820319CRS,YPD931212BTF,2026-06-15,41237.00,6597.92,47834.92,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00187,YPN730626BYF,YPD931212BTF,2026-03-22,75764.00,12122.24,87886.24,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00032,YQV771212CPF,YPD931212BTF,2026-04-19,41981.00,6716.96,48697.96,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00184,YPY840319CDS,YPD931212BTF,2026-01-25,42210.00,6753.60,48963.60,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00058,YPN730626BYF,YPD931212BTF,2026-03-18,63761.00,10201.76,73962.76,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00308,YQC880319CFS,YPD931212BTF,2026-03-10,94424.00,15107.84,109531.84,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00173,YQQ720905CMS,YPD931212BTF,2026-02-24,19815.00,3170.40,22985.40,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00048,YPS780905CAS,YPD931212BTF,2026-05-14,44707.00,7153.12,51860.12,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00099,YPI980319BVS,YPD931212BTF,2026-01-22,56858.00,9097.28,65955.28,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00081,YQX790626CQF,YPD931212BTF,2026-05-07,54023.00,8643.68,62666.68,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00077,YQK960319CJS,YPD931212BTF,2026-06-11,78251.00,12520.16,90771.16,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00059,YQH930626CIF,YPD931212BTF,2026-05-06,43229.00,6916.64,50145.64,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00020,YPV810626CCF,YPD931212BTF,2026-06-15,32521.00,5203.36,37724.36,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00360,YRB830626CSF,YPD931212BTF,2026-01-19,22500.00,3600.00,26100.00,Soporte y licencias de tecnologia,G03,03,PPD,cancelado
INV-00286,YPJ990626BWF,YPD931212BTF,2026-02-03,87462.00,13993.92,101455.92,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00190,YPQ760319BZS,YPD931212BTF,2026-04-20,53075.00,8492.00,61567.00,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00084,YQT750626COF,YPD931212BTF,2026-03-25,79138.00,12662.08,91800.08,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00248,YQB871212CFF,YPD931212BTF,2026-03-03,67045.00,10727.20,77772.20,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00144,YQQ720905CMS,YPD931212BTF,2026-02-19,38166.00,6106.56,44272.56,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00129,YQV771212CPF,YPD931212BTF,2026-04-20,41376.00,6620.16,47996.16,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00119,YQO700319CLS,YPD931212BTF,2026-02-01,36814.00,5890.24,42704.24,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00120,YPT791212CBF,YPD931212BTF,2026-05-23,88775.00,14204.00,102979.00,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00185,YQR731212CNF,YPD931212BTF,2026-03-05,90343.00,14454.88,104797.88,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00340,YPL711212BXF,YPD931212BTF,2026-02-23,50241.00,8038.56,58279.56,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00219,YQM980905CKS,YPD931212BTF,2026-06-29,81041.00,12966.56,94007.56,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00152,YQV771212CPF,YPD931212BTF,2026-04-16,37321.00,5971.36,43292.36,Suministro de insumos de produccion,G03,03,PPD,vigente
