po_id,vendor_rfc,date,amount,requester,approver,description
PO-00029,YTA741107COA,2026-02-24,30351.40,Carla Soto 09 00001105,Diego Luna 10 00001105,Suministro de insumos de produccion
PO-00308,YRY761107CAA,2026-03-30,71328.40,Ana Ruiz 07 00001105,Bruno Garcia 08 00001105,Mantenimiento preventivo de instalaciones
PO-00089,YRZ770214CAN,2026-04-09,66329.96,Ana Ruiz 01 00001105,Bruno Garcia 02 00001105,Servicios de consultoria operativa
PO-00119,YTC760521CPA,2026-03-18,66909.96,Ana Ruiz 01 00001105,Bruno Garcia 02 00001105,Mantenimiento preventivo de instalaciones
PO-00118,YSN910828CHN,2026-03-21,62757.16,Bruno Garcia 08 00001105,Carla Soto 09 00001105,Mantenimiento preventivo de instalaciones
PO-00278,YTA741107COA,2026-02-20,92079.64,Ana Ruiz 01 00001105,Bruno Garcia 02 00001105,Suministro de insumos de produccion
PO-00253,YTB750214CON,2026-03-02,63102.84,Elena Mora 05 00001105,Fabian Rios 06 00001105,Soporte y licencias de tecnologia
PO-00345,YTL850828CTN,2026-01-19,26100.00,Bruno Garcia 08 00001105,Carla Soto 09 00001105,Soporte y licencias de tecnologia
PO-00105,YTL850828CTN,2026-06-22,70968.80,Carla Soto 09 00001105,Diego Luna 10 00001105,Soporte y licencias de tecnologia
PO-00030,YRW740521BZA,2026-03-10,58984.84,Carla Soto 09 00001105,Diego Luna 10 00001105,Suministro de insumos de produccion
PO-00047,YTK840521CTA,2026-06-10,51422.80,Ana Ruiz 01 00001105,Bruno Garcia 02 00001105,Suministro de insumos de produccion
PO-00316,YSM900521CHA,2026-03-15,94998.20,Bruno Garcia 02 00001105,Carla Soto 03 00001105,Soporte y licencias de tecnologia
PO-00337,YSS961107CKA,2026-05-16,42170.64,Diego Luna 10 00001105,Ana Ruiz 01 00001105,Mantenimiento preventivo de instalaciones
PO-00208,YTK840521CTA,2026-06-15,90016.00,Fabian Rios 06 00001105,Ana Ruiz 07 00001105,Suministro de insumos de produccion
PO-00327,YTF790214CQN,2026-04-16,30730.72,Fabian Rios 06 00001105,Ana Ruiz 07 00001105,Suministro de insumos de produccion
PO-00095,YRZ770214CAN,2026-04-07,79707.08,Ana Ruiz 07 00001105,Bruno Garcia 08 00001105,Servicios de consultoria operativa
PO-00294,YRS700521BXA,2026-01-26,81930.80,Bruno Garcia 02 00001105,Carla Soto 03 00001105,Soporte y licencias de tecnologia
PO-00070,YSB790828CBN,2026-04-30,16482.44,Fabian Rios 06 00001105,Ana Ruiz 07 00001105,Suministro de insumos de produccion
PO-00246,YTG800521CRA,2026-04-30,51513.28,Bruno Garcia 08 00001105,Carla Soto 09 00001105,Soporte y licencias de tecnologia
PO-00272,YSG841107CEA,2026-06-29,37781.20,Fabian Rios 06 00001105,Ana Ruiz 07 00001105,Suministro de insumos de produccion
PO-00298,YSU980521CLA,2026-06-10,42838.80,Carla Soto 03 00001105,Diego Luna 04 00001105,Servicios de logistica y entrega
PO-00056,YTJ830214CSN,2026-05-30,79324.28,Diego Luna 10 00001105,Ana Ruiz 01 00001105,Servicios de logistica y entrega
PO-00099,YSP930214CIN,2026-04-17,67739.36,Elena Mora 05 00001105,Fabian Rios 06 00001105,Servicios de logistica y entrega
PO-00326,YTI821107CSA,2026-05-18,104432.48,Bruno Garcia 02 00001105,Carla Soto 03 00001105,Servicios de consultoria operativa
PO-00249,YRY761107CAA,2026-03-28,75903.44,Carla Soto 03 00001105,Diego Luna 04 00001105,Mantenimiento preventivo de instalaciones
PO-00195,YRS700521BXA,2026-01-21,67965.56,Ana Ruiz 07 00001105,Bruno Garcia 08 00001105,Soporte y licencias de tecnologia
PO-00271,YSP930214CIN,2026-04-15,86723.92,Ana Ruiz 01 00001105,Bruno Garcia 02 00001105,Servicios de logistica y entrega
PO-00323,YTJ830214CSN,2026-06-04,26946.80,Elena Mora 05 00001105,Fabian Rios 06 00001105,Servicios de logistica y entrega
PO-00302,YSJ870828CFN,2026-02-09,96059.60,Bruno Garcia 02 00001105,Carla Soto 03 00001105,Servicios de consultoria operativa
PO-00291,YSU980521CLA,2026-06-05,47887.12,Bruno Garcia 08 00001105,Carla Soto 09 00001105,Servicios de logistica y entrega
PO-00265,YSF830828CDN,2026-06-15,25995.60,Diego Luna 04 00001105,Elena Mora 05 00001105,Servicios de logistica y entrega
PO-00006,YSA780521CBA,2026-04-21,25891.20,Carla Soto 09 00001105,Diego Luna 10 00001105,Servicios de logistica y entrega
PO-00032,YSB790828CBN,2026-05-05,47763.00,Ana Ruiz 01 00001105,Bruno Garcia 02 00001105,Suministro de insumos de produccion
PO-00122,YSX710214CMN,2026-01-22,31086.84,Fabian Rios 06 00001105,Ana Ruiz 07 00001105,Mantenimiento preventivo de instalaciones
PO-00239,YRO960521BVA,2026-03-05,49925.24,Carla Soto 03 00001105,Diego Luna 04 00001105,Cuota mensual: mantenimiento preventivo de instalaciones
PO-00238,YSL890214CGN,2026-03-04,56053.52,Ana Ruiz 01 00001105,Bruno Garcia 02 00001105,Suministro de insumos de produccion
PO-00215,YSW701107CMA,2026-01-10,62471.80,Bruno Garcia 08 00001105,Carla Soto 09 00001105,Soporte y licencias de tecnologia
PO-00158,YRT710828BXN,2026-02-06,85082.52,Carla Soto 03 00001105,Diego Luna 04 00001105,Mantenimiento preventivo de instalaciones
PO-00048,YSD810214CCN,2026-05-24,57169.44,Bruno Garcia 02 00001105,Carla Soto 03 00001105,Mantenimiento preventivo de instalaciones
PO-00083,YSK881107CGA,2026-02-18,85533.76,Carla Soto 09 00001105,Diego Luna 10 00001105,Servicios de logistica y entrega
PO-00138,YSP930214CIN,2026-04-12,96087.44,Diego Luna 10 00001105,Ana Ruiz 01 00001105,Servicios de logistica y entrega
PO-00268,YSV990828CLN,2026-06-21,91868.52,Diego Luna 04 00001105,Elena Mora 05 00001105,Suministro de insumos de produccion
PO-00113,YSW701107CMA,2026-01-12,51167.60,Bruno Garcia 02 00001105,Carla Soto 03 00001105,Soporte y licencias de tecnologia
PO-00290,YSD810214CCN,2026-05-25,94459.96,Carla Soto 09 00001105,Diego Luna 10 00001105,Mantenimiento preventivo de instalaciones
PO-00356,YSP930214CIN,2026-04-11,71438.60,Carla Soto 03 00001105,Diego Luna 04 00001105,Servicios de logistica y entrega
PO-00277,YTJ830214CSN,2026-05-31,94652.52,Ana Ruiz 07 00001105,Bruno Garcia 08 00001105,Servicios de logistica y entrega
PO-00147,YSV990828CLN,2026-06-20,104638.96,Ana Ruiz 07 00001105,Bruno Garcia 08 00001105,Suministro de insumos de produccion
PO-00142,YSE820521CDA,2026-06-01,61165.64,Bruno Garcia 02 00001105,Carla Soto 03 00001105,Servicios de consultoria operativa
PO-00352,YSA780521CBA,2026-04-24,47018.28,Diego Luna 10 00001105,Ana Ruiz 01 00001105,Servicios de logistica y entrega
PO-00018,YTH810828CRN,2026-05-08,72701.84,Bruno Garcia 08 00001105,Carla Soto 09 00001105,Mantenimiento preventivo de instalaciones
PO-00219,YTL850828CTN,2026-06-23,63555.24,Fabian Rios 06 00001105,Ana Ruiz 07 00001105,Soporte y licencias de tecnologia
PO-00243,YRV730214BYN,2026-02-24,75841.96,Ana Ruiz 07 00001105,Bruno Garcia 08 00001105,Servicios de logistica y entrega
PO-00295,YSG841107CEA,2026-06-25,37937.80,Bruno Garcia 08 00001105,Carla Soto 09 00001105,Suministro de insumos de produccion
PO-00340,YST970214CKN,2026-05-31,46968.40,Carla Soto 09 00001105,Diego Luna 10 00001105,Servicios de consultoria operativa
PO-00020,YTC760521CPA,2026-03-16,47138.92,Ana Ruiz 07 00001105,Bruno Garcia 08 00001105,Mantenimiento preventivo de instalaciones
PO-00307,YSE820521CDA,2026-06-05,84968.84,Diego Luna 10 00001105,Ana Ruiz 01 00001105,Servicios de consultoria operativa
PO-00005,YSH850214CEN,2026-01-15,100595.20,Carla Soto 09 00001105,Diego Luna 10 00001105,Soporte y licencias de tecnologia
PO-00171,YSM900521CHA,2026-03-12,69803.00,Ana Ruiz 01 00001105,Bruno Garcia 02 00001105,Soporte y licencias de tecnologia
PO-00283,YSJ870828CFN,2026-02-10,32018.32,Carla Soto 09 00001105,Diego Luna 10 00001105,Servicios de consultoria operativa
PO-00181,YRQ981107BWA,2026-02-05,24211.52,Diego Luna 04 00001105,Elena Mora 05 00001105,Cuota mensual: servicios de logistica y entrega
PO-00153,YSY720521CNA,2026-01-28,85101.08,Bruno Garcia 02 00001105,Carla Soto 03 00001105,Servicios de consultoria operativa
PO-00040,YRO960521BVA,2026-04-05,49925.24,Diego Luna 04 00001105,Elena Mora 05 00001105,Cuota mensual: mantenimiento preventivo de instalaciones
PO-00053,YSW701107CMA,2026-01-11,98893.48,Elena Mora 05 00001105,Fabian Rios 06 00001105,Soporte y licencias de tecnologia
PO-00111,YSE820521CDA,2026-06-03,75143.64,Fabian Rios 06 00001105,Ana Ruiz 07 00001105,Servicios de consultoria operativa
PO-00136,YTH810828CRN,2026-05-13,58537.08,Carla Soto 03 00001105,Diego Luna 04 00001105,Mantenimiento preventivo de instalaciones
PO-00196,YRW740521BZA,2026-03-12,54199.84,Carla Soto 03 00001105,Diego Luna 04 00001105,Suministro de insumos de produccion
PO-00088,YTH810828CRN,2026-05-07,24880.84,Ana Ruiz 01 00001105,Bruno Garcia 02 00001105,Mantenimiento preventivo de instalaciones
PO-00010,YSB790828CBN,2026-05-04,40217.20,Diego Luna 04 00001105,Elena Mora 05 00001105,Suministro de insumos de produccion
PO-00148,YSC801107CCA,2026-05-16,83791.44,Bruno Garcia 02 00001105,Carla Soto 03 00001105,Soporte y licencias de tecnologia
PO-00069,YSI860521CFA,2026-01-24,109356.68,Fabian Rios 06 00001105,Ana Ruiz 07 00001105,Mantenimiento preventivo de instalaciones
PO-00120,YTK840521CTA,2026-06-11,107964.68,Bruno Garcia 08 00001105,Carla Soto 09 00001105,Suministro de insumos de produccion
PO-00314,YRX750828BZN,2026-03-18,59004.56,Carla Soto 09 00001105,Diego Luna 10 00001105,Soporte y licencias de tecnologia
PO-00319,YST970214CKN,2026-05-28,67328.72,Bruno Garcia 08 00001105,Carla Soto 09 00001105,Servicios de consultoria operativa
PO-00325,YTG800521CRA,2026-04-26,20175.88,Diego Luna 10 00001105,Ana Ruiz 01 00001105,Soporte y licencias de tecnologia
PO-00165,YSK881107CGA,2026-02-21,52718.52,Diego Luna 10 00001105,Ana Ruiz 01 00001105,Servicios de logistica y entrega
PO-00128,YRT710828BXN,2026-02-07,37507.44,Diego Luna 10 00001105,Ana Ruiz 01 00001105,Mantenimiento preventivo de instalaciones
PO-00034,YTC760521CPA,2026-03-17,78601.60,Diego Luna 04 00001105,Elena Mora 05 00001105,Mantenimiento preventivo de instalaciones
PO-00227,YRU721107BYA,2026-02-17,58653.08,Diego Luna 04 00001105,Elena Mora 05 00001105,Servicios de consultoria operativa
PO-00336,YSX710214CMN,2026-01-20,83665.00,Bruno Garcia 02 00001105,Carla Soto 03 00001105,Mantenimiento preventivo de instalaciones
PO-00284,YSU980521CLA,2026-06-11,104626.20,Diego Luna 10 00001105,Ana Ruiz 01 00001105,Servicios de logistica y entrega
PO-00332,YRU721107BYA,2026-02-11,14677.48,Bruno Garcia 02 00001105,Carla Soto 03 00001105,Servicios de consultoria operativa
PO-00193,YSH850214CEN,2026-01-19,23577.00,Ana Ruiz 07 00001105,Bruno Garcia 08 00001105,Soporte y licencias de tecnologia
PO-00066,YSY720521CNA,2026-01-29,108422.88,Carla Soto 09 00001105,Diego Luna 10 00001105,Servicios de consultoria operativa
PO-00250,YRU721107BYA,2026-02-14,23755.64,Carla Soto 03 00001105,Diego Luna 04 00001105,Servicios de consultoria operativa
PO-00050,YRZ770214CAN,2026-04-11,108357.92,Elena Mora 05 00001105,Fabian Rios 06 00001105,Servicios de consultoria operativa
PO-00245,YSO921107CIA,2026-03-31,60238.80,Bruno Garcia 02 00001105,Carla Soto 03 00001105,Servicios de consultoria operativa
PO-00038,YSH850214CEN,2026-01-14,96373.96,Bruno Garcia 02 00001105,Carla Soto 03 00001105,Soporte y licencias de tecnologia
PO-00052,YSU980521CLA,2026-06-09,65156.04,Fabian Rios 06 00001105,Ana Ruiz 07 00001105,Servicios de logistica y entrega
PO-00079,YSZ730828CNN,2026-02-14,95842.68,Elena Mora 05 00001105,Fabian Rios 06 00001105,Servicios de logistica y entrega
PO-00169,YRT710828BXN,2026-02-05,33535.60,Fabian Rios 06 00001105,Ana Ruiz 07 00001105,Mantenimiento preventivo de instalaciones
PO-00280,YSG841107CEA,2026-06-23,47193.44,Diego Luna 04 00001105,Elena Mora 05 00001105,Suministro de insumos de produccion
PO-00304,YRR990214BWN,2026-01-09,55833.12,Carla Soto 09 00001105,Diego Luna 10 00001105,Suministro de insumos de produccion
PO-00049,YSI860521CFA,2026-01-26,30901.24,Diego Luna 10 00001105,Ana Ruiz 01 00001105,Mantenimiento preventivo de instalaciones
PO-00344,YTA741107COA,2026-02-22,89952.20,Elena Mora 05 00001105,Fabian Rios 06 00001105,Suministro de insumos de produccion
PO-00328,YTI821107CSA,2026-05-20,25633.68,Fabian Rios 06 00001105,Ana Ruiz 07 00001105,Servicios de consultoria operativa
PO-00008,YSJ870828CFN,2026-02-07,26594.16,Bruno Garcia 08 00001105,Carla Soto 09 00001105,Servicios de consultoria operativa
PO-00204,YTE781107CQA,2026-04-06,26334.32,Bruno Garcia 02 00001105,Carla Soto 03 00001105,Servicios de logistica y entrega
PO-00059,YSC801107CCA,2026-05-15,90596.00,Elena Mora 05 00001105,Fabian Rios 06 00001105,Soporte y licencias de tecnologia
PO-00176,YRU721107BYA,2026-02-16,97069.96,Ana Ruiz 07 00001105,Bruno Garcia 08 00001105,Servicios de consultoria operativa
PO-00078,YSL890214CGN,2026-03-03,70285.56,Diego Luna 04 00001105,Elena Mora 05 00001105,Suministro de insumos de produccion
PO-00061,YSM900521CHA,2026-03-11,98915.52,Diego Luna 04 00001105,Elena Mora 05 00001105,Soporte y licencias de tecnologia
PO-00214,YRQ981107BWA,2026-05-05,24211.52,Ana Ruiz 07 00001105,Bruno Garcia 08 00001105,Cuota mensual: servicios de logistica y entrega
PO-00060,YSV990828CLN,2026-06-19,57518.60,Diego Luna 10 00001105,Ana Ruiz 01 00001105,Suministro de insumos de produccion
PO-00269,YRQ981107BWA,2026-06-05,24211.52,Bruno Garcia 08 00001105,Carla Soto 09 00001105,Cuota mensual: servicios de logistica y entrega
PO-00330,YSE820521CDA,2026-06-04,103287.56,Carla Soto 03 00001105,Diego Luna 04 00001105,Servicios de consultoria operativa
PO-00104,YST970214CKN,2026-05-29,59496.40,Elena Mora 05 00001105,Fabian Rios 06 00001105,Servicios de consultoria operativa
PO-00187,YSS961107CKA,2026-05-20,19616.76,Bruno Garcia 08 00001105,Carla Soto 09 00001105,Mantenimiento preventivo de instalaciones
PO-00001,YRQ981107BWA,2026-01-05,24211.52,Carla Soto 03 00001105,Diego Luna 04 00001105,Cuota mensual: servicios de logistica y entrega
PO-00289,YRY761107CAA,2026-04-01,106084.32,Ana Ruiz 01 00001105,Bruno Garcia 02 00001105,Mantenimiento preventivo de instalaciones
PO-00055,YRX750828BZN,2026-03-16,90586.72,Elena Mora 05 00001105,Fabian Rios 06 00001105,Soporte y licencias de tecnologia
PO-00011,YSR950828CJN,2026-05-07,25061.80,Carla Soto 03 00001105,Diego Luna 04 00001105,Soporte y licencias de tecnologia
PO-00039,YSF830828CDN,2026-06-18,84207.88,Elena Mora 05 00001105,Fabian Rios 06 00001105,Servicios de logistica y entrega
PO-00161,YSS961107CKA,2026-05-14,27684.56,Fabian Rios 06 00001105,Ana Ruiz 07 00001105,Mantenimiento preventivo de instalaciones
PO-00217,YRO960521BVA,2026-06-05,49925.24,Fabian Rios 06 00001105,Ana Ruiz 07 00001105,Cuota mensual: mantenimiento preventivo de instalaciones
PO-00297,YTG800521CRA,2026-04-27,55727.56,Ana Ruiz 07 00001105,Bruno Garcia 08 00001105,Soporte y licencias de tecnologia
PO-00201,YSQ940521CJA,2026-04-26,100957.12,Bruno Garcia 02 00001105,Carla Soto 03 00001105,Suministro de insumos de produccion
PO-00267,YSI860521CFA,2026-01-25,38498.08,Carla Soto 03 00001105,Diego Luna 04 00001105,Mantenimiento preventivo de instalaciones
PO-00112,YSB790828CBN,2026-04-29,41312.24,Carla Soto 09 00001105,Diego Luna 10 00001105,Suministro de insumos de produccion
PO-00334,YSD810214CCN,2026-05-26,73735.40,Fabian Rios 06 00001105,Ana Ruiz 07 00001105,Mantenimiento preventivo de instalaciones
PO-00081,YTA741107COA,2026-02-23,64711.76,Bruno Garcia 02 00001105,Carla Soto 03 00001105,Suministro de insumos de produccion
PO-00251,YSO921107CIA,2026-04-05,52321.80,Ana Ruiz 07 00001105,Bruno Garcia 08 00001105,Servicios de consultoria operativa
PO-00014,YTK840521CTA,2026-06-13,54986.32,Bruno Garcia 02 00001105,Carla Soto 03 00001105,Suministro de insumos de produccion
PO-00317,YSP930214CIN,2026-04-13,50138.68,Ana Ruiz 07 00001105,Bruno Garcia 08 00001105,Servicios de logistica y entrega
PO-00156,YSH850214CEN,2026-01-17,50092.28,Carla Soto 03 00001105,Diego Luna 04 00001105,Soporte y licencias de tecnologia
PO-00263,YTG800521CRA,2026-04-29,19768.72,Ana Ruiz 01 00001105,Bruno Garcia 02 00001105,Soporte y licencias de tecnologia
PO-00082,YSV990828CLN,2026-06-16,24648.84,Carla Soto 09 00001105,Diego Luna 10 00001105,Suministro de insumos de produccion
PO-00035,YSG841107CEA,2026-06-27,41065.16,Bruno Garcia 02 00001105,Carla Soto 03 00001105,Suministro de insumos de produccion
PO-00110,YRV730214BYN,2026-03-01,14986.04,Bruno Garcia 02 00001105,Carla Soto 03 00001105,Servicios de logistica y entrega
PO-00134,YTD770828CPN,2026-03-28,16282.92,Elena Mora 05 00001105,Fabian Rios 06 00001105,Servicios de consultoria operativa
PO-00149,YSB790828CBN,2026-05-03,55424.80,Ana Ruiz 07 00001105,Bruno Garcia 08 00001105,Suministro de insumos de produccion
PO-00139,YRW740521BZA,2026-03-06,95906.48,Ana Ruiz 01 00001105,Bruno Garcia 02 00001105,Suministro de insumos de produccion
PO-00004,YSG841107CEA,2026-06-28,84284.44,Carla Soto 09 00001105,Diego Luna 10 00001105,Suministro de insumos de produccion
PO-00311,YRO960521BVA,2026-05-05,49925.24,Elena Mora 05 00001105,Fabian Rios 06 00001105,Cuota mensual: mantenimiento preventivo de instalaciones
PO-00092,YSD810214CCN,2026-05-21,26831.96,Ana Ruiz 01 00001105,Bruno Garcia 02 00001105,Mantenimiento preventivo de instalaciones
PO-00306,YSI860521CFA,2026-01-30,18597.12,Bruno Garcia 08 00001105,Carla Soto 09 00001105,Mantenimiento preventivo de instalaciones
PO-00074,YTE781107CQA,2026-04-04,27693.84,Bruno Garcia 08 00001105,Carla Soto 09 00001105,Servicios de logistica y entrega
PO-00151,YTD770828CPN,2026-03-27,35500.64,Bruno Garcia 08 00001105,Carla Soto 09 00001105,Servicios de consultoria operativa
PO-00213,YTL850828CTN,2026-06-24,31715.56,Carla Soto 03 00001105,Diego Luna 04 00001105,Soporte y licencias de tecnologia
PO-00164,YSW701107CMA,2026-06-28,105692.24,Ana Ruiz 07 00001105,Bruno Garcia 08 00001105,Soporte y licencias de tecnologia
PO-00132,YTI821107CSA,2026-05-21,56181.12,Carla Soto 03 00001105,Diego Luna 04 00001105,Servicios de consultoria operativa
PO-00221,YSD810214CCN,2026-05-27,53083.92,Carla Soto 03 00001105,Diego Luna 04 00001105,Mantenimiento preventivo de instalaciones
PO-00321,YRR990214BWN,2026-01-15,59748.12,Ana Ruiz 01 00001105,Bruno Garcia 02 00001105,Suministro de insumos de produccion
PO-00150,YSG841107CEA,2026-06-24,85808.68,Ana Ruiz 01 00001105,Bruno Garcia 02 00001105,Suministro de insumos de produccion
PO-00202,YST970214CKN,2026-05-26,82128.00,Diego Luna 04 00001105,Elena Mora 05 00001105,Servicios de consultoria operativa
PO-00355,YSH850214CEN,2026-01-13,74158.80,Elena Mora 05 00001105,Fabian Rios 06 00001105,Soporte y licencias de tecnologia
PO-00288,YTI821107CSA,2026-05-23,72676.32,Ana Ruiz 07 00001105,Bruno Garcia 08 00001105,Servicios de consultoria operativa
PO-00199,YSW701107CMA,2026-06-27,23384.44,Diego Luna 10 00001105,Ana Ruiz 01 00001105,Soporte y licencias de tecnologia
PO-00044,YRS700521BXA,2026-01-20,94335.84,Diego Luna 10 00001105,Ana Ruiz 01 00001105,Soporte y licencias de tecnologia
PO-00168,YSP930214CIN,2026-04-16,31170.36,Bruno Garcia 08 00001105,Carla Soto 09 00001105,Servicios de logistica y entrega
PO-00021,YSH850214CEN,2026-01-18,40872.60,Diego Luna 10 00001105,Ana Ruiz 01 00001105,Soporte y licencias de tecnologia
PO-00026,YSL890214CGN,2026-02-26,83286.84,Carla Soto 09 00001105,Diego Luna 10 00001105,Suministro de insumos de produccion
PO-00009,YSQ940521CJA,2026-04-28,68386.64,Fabian Rios 06 00001105,Ana Ruiz 07 00001105,Suministro de insumos de produccion
PO-00124,YTD770828CPN,2026-03-24,94535.36,Ana Ruiz 07 00001105,Bruno Garcia 08 00001105,Servicios de consultoria operativa
PO-00051,YSL890214CGN,2026-03-01,47299.00,Diego Luna 10 00001105,Ana Ruiz 01 00001105,Suministro de insumos de produccion
PO-00102,YTD770828CPN,2026-03-26,21087.64,Ana Ruiz 01 00001105,Bruno Garcia 02 00001105,Servicios de consultoria operativa
PO-00114,YSZ730828CNN,2026-02-13,108838.16,Bruno Garcia 08 00001105,Carla Soto 09 00001105,Servicios de logistica y entrega
PO-00003,YTA741107COA,2026-02-25,45338.60,Fabian Rios 06 00001105,Ana Ruiz 07 00001105,Suministro de insumos de produccion
PO-00017,YSY720521CNA,2026-02-03,34783.76,Diego Luna 04 00001105,Elena Mora 05 00001105,Servicios de consultoria operativa
