uuid,issuer_rfc,receiver_rfc,issue_date,subtotal,iva,total,concepto_text,uso_cfdi,forma_pago,metodo_pago,status
INV-00314,YOH711010CLX,YMT911010BRX,2026-03-02,20249.00,3239.84,23488.84,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00123,YNM800703CBK,YMT911010BRX,2026-06-28,24894.00,3983.04,28877.04,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00164,YMZ970424BUX,YMT911010BRX,2026-02-04,62932.00,10069.12,73001.12,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00238,YMV930424BSX,YMT911010BRX,2026-06-05,44768.00,7162.88,51930.88,Cuota mensual: servicios de consultoria operativa,G03,03,PPD,vigente
INV-00214,YOO780703CPK,YMT911010BRX,2026-05-20,90540.00,14486.40,105026.40,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00072,YNO820117CCK,YMT911010BRX,2026-01-25,74627.00,11940.32,86567.32,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00143,YNE720703BXK,YMT911010BRX,2026-04-02,86184.00,13789.44,99973.44,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00153,YMX951010BTX,YMT911010BRX,2026-01-16,84313.00,13490.08,97803.08,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00037,YOF990424CKX,YMT911010BRX,2026-02-13,46144.00,7383.04,53527.04,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00256,YOH711010CLX,YMT911010BRX,2026-03-05,43490.00,6958.40,50448.40,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00104,YOD971010CJX,YMT911010BRX,2026-01-22,16918.00,2706.88,19624.88,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00001,YNR851010CDX,YMT911010BRX,2026-02-28,13832.00,2213.12,16045.12,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00348,YNN811010CBX,YMT911010BRX,2026-01-18,14574.00,2331.84,16905.84,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00313,YNO820117CCK,YMT911010BRX,2026-01-29,59000.00,9440.00,68440.00,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00298,YOE980117CKK,YMT911010BRX,2026-01-31,62321.00,9971.36,72292.36,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00130,YNU880703CFK,YMT911010BRX,2026-04-06,22527.00,3604.32,26131.32,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00099,YNS860117CEK,YMT911010BRX,2026-03-09,52274.00,8363.84,60637.84,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00007,YMW940703BTK,YMT911010BRX,2026-02-05,31321.00,5011.36,36332.36,Cuota mensual: servicios de logistica y entrega,G03,03,PPD,vigente
INV-00259,YOG700703CLK,YMT911010BRX,2026-02-19,15235.00,2437.60,17672.60,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00175,YNA980703BVK,YMT911010BRX,2026-02-18,71601.00,11456.16,83057.16,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00030,YOP791010CPX,YMT911010BRX,2026-06-04,36557.00,5849.12,42406.12,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00127,YOA940117CIK,YMT911010BRX,2026-06-11,24598.00,3935.68,28533.68,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00350,YOE980117CKK,YMT911010BRX,2026-01-29,60280.00,9644.80,69924.80,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00333,YOF990424CKX,YMT911010BRX,2026-02-12,68455.00,10952.80,79407.80,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00048,YMY960117BUK,YMT911010BRX,2026-01-23,14352.00,2296.32,16648.32,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00204,YOG700703CLK,YMT911010BRX,2026-02-20,90249.00,14439.84,104688.84,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00229,YOM760117COK,YMT911010BRX,2026-04-29,78714.00,12594.24,91308.24,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00146,YNR851010CDX,YMT911010BRX,2026-03-02,71964.00,11514.24,83478.24,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00066,YNQ840703CDK,YMT911010BRX,2026-02-21,15143.00,2422.88,17565.88,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00330,YOA940117CIK,YMT911010BRX,2026-06-08,72441.00,11590.56,84031.56,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00023,YOD971010CJX,YMT911010BRX,2026-01-17,38640.00,6182.40,44822.40,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00148,YOJ730424CMX,YMT911010BRX,2026-03-24,66396.00,10623.36,77019.36,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00339,YNP830424CCX,YMT911010BRX,2026-02-04,80103.00,12816.48,92919.48,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00119,YMY960117BUK,YMT911010BRX,2026-01-21,72652.00,11624.32,84276.32,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00102,YNZ931010CHX,YMT911010BRX,2026-05-29,18542.00,2966.72,21508.72,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00213,YNK780117CAK,YMT911010BRX,2026-06-02,52256.00,8360.96,60616.96,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00045,YNH750424BYX,YMT911010BRX,2026-05-01,32328.00,5172.48,37500.48,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00207,YNG740117BYK,YMT911010BRX,2026-04-20,68220.00,10915.20,79135.20,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00029,YNG740117BYK,YMT911010BRX,2026-04-25,49740.00,7958.40,57698.40,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00096,YNE720703BXK,YMT911010BRX,2026-04-03,60471.00,9675.36,70146.36,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00191,YMZ970424BUX,YMT911010BRX,2026-02-03,42840.00,6854.40,49694.40,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00318,YNB991010BVX,YMT911010BRX,2026-02-25,51280.00,8204.80,59484.80,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00149,YMX951010BTX,YMT911010BRX,2026-01-14,43008.00,6881.28,49889.28,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00264,YNG740117BYK,YMT911010BRX,2026-04-23,32079.00,5132.64,37211.64,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00316,YOQ800117CQK,YMT911010BRX,2026-06-10,61935.00,9909.60,71844.60,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00169,YMX951010BTX,YMT911010BRX,2026-01-09,59612.00,9537.92,69149.92,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00055,YNR851010CDX,YMT911010BRX,2026-02-27,66327.00,10612.32,76939.32,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00193,YNM800703CBK,YMT911010BRX,2026-06-24,64340.00,10294.40,74634.40,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00237,YNL790424CAX,YMT911010BRX,2026-06-17,88948.00,14231.68,103179.68,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00315,YON770424COX,YMT911010BRX,2026-05-11,26484.00,4237.44,30721.44,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00163,YNY920703CHK,YMT911010BRX,2026-05-15,93848.00,15015.68,108863.68,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00225,YNS860117CEK,YMT911010BRX,2026-03-10,28204.00,4512.64,32716.64,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00049,YON770424COX,YMT911010BRX,2026-05-09,25323.00,4051.68,29374.68,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00014,YMW940703BTK,YMT911010BRX,2026-01-05,31321.00,5011.36,36332.36,Cuota mensual: servicios de logistica y entrega,G03,03,PPD,vigente
INV-00303,YNQ840703CDK,YMT911010BRX,2026-02-17,74374.00,11899.84,86273.84,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00344,YNQ840703CDK,YMT911010BRX,2026-02-20,65899.00,10543.84,76442.84,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00254,YNM800703CBK,YMT911010BRX,2026-06-29,27789.00,4446.24,32235.24,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00061,YNJ771010BZX,YMT911010BRX,2026-05-26,33345.00,5335.20,38680.20,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00025,YMU920117BSK,YMT911010BRX,2026-05-05,29738.00,4758.08,34496.08,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00361,YOJ730424CMX,YMT911010BRX,2026-03-27,82560.00,13209.60,95769.60,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00275,YON770424COX,YMT911010BRX,2026-05-10,26799.00,4287.84,31086.84,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00217,YNY920703CHK,YMT911010BRX,2026-05-19,79760.00,12761.60,92521.60,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00070,YOK740703CNK,YMT911010BRX,2026-04-09,49826.00,7972.16,57798.16,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00343,YND710424BWX,YMT911010BRX,2026-03-17,73902.00,11824.32,85726.32,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00263,YNL790424CAX,YMT911010BRX,2026-06-15,82746.00,13239.36,95985.36,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00262,YNF731010BXX,YMT911010BRX,2026-04-13,87394.00,13983.04,101377.04,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00351,YNQ840703CDK,YMT911010BRX,2026-02-19,60160.00,9625.60,69785.60,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00329,YOC960703CJK,YMT911010BRX,2026-06-27,67723.00,10835.68,78558.68,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00141,YNL790424CAX,YMT911010BRX,2026-06-14,88746.00,14199.36,102945.36,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00097,YNU880703CFK,YMT911010BRX,2026-04-04,73374.00,11739.84,85113.84,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00270,YOP791010CPX,YMT911010BRX,2026-05-30,76748.00,12279.68,89027.68,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00044,YNH750424BYX,YMT911010BRX,2026-04-29,31696.00,5071.36,36767.36,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00122,YNP830424CCX,YMT911010BRX,2026-02-07,62703.00,10032.48,72735.48,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00206,YOS820703CRK,YMT911010BRX,2026-02-09,85810.00,13729.60,99539.60,Servicios especializados de planeacion operativa,G03,03,PPD,vigente
INV-00194,YOG700703CLK,YMT911010BRX,2026-02-23,23318.00,3730.88,27048.88,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00228,YNI760703BZK,YMT911010BRX,2026-05-10,40791.00,6526.56,47317.56,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00317,YMX951010BTX,YMT911010BRX,2026-01-10,72229.00,11556.64,83785.64,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00240,YOA940117CIK,YMT911010BRX,2026-06-10,20361.00,3257.76,23618.76,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00285,YNM800703CBK,YMT911010BRX,2026-06-23,79660.00,12745.60,92405.60,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00360,YNN811010CBX,YMT911010BRX,2026-01-14,72786.00,11645.76,84431.76,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00251,YNO820117CCK,YMT911010BRX,2026-01-27,71525.00,11444.00,82969.00,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00187,YNG740117BYK,YMT911010BRX,2026-04-19,82892.00,13262.72,96154.72,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00117,YOP791010CPX,YMT911010BRX,2026-06-02,58368.00,9338.88,67706.88,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00209,YNR851010CDX,YMT911010BRX,2026-03-03,27645.00,4423.20,32068.20,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00296,YNZ931010CHX,YMT911010BRX,2026-05-27,88013.00,14082.08,102095.08,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00068,YMV930424BSX,YMT911010BRX,2026-04-05,44768.00,7162.88,51930.88,Cuota mensual: servicios de consultoria operativa,G03,03,PPD,vigente
INV-00276,YOB950424CIX,YMT911010BRX,2026-06-18,78061.00,12489.76,90550.76,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00265,YNO820117CCK,YMT911010BRX,2026-01-30,32746.00,5239.36,37985.36,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00085,YOI720117CMK,YMT911010BRX,2026-03-17,26474.00,4235.84,30709.84,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00125,YMX951010BTX,YMT911010BRX,2026-01-12,72344.00,11575.04,83919.04,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00160,YNI760703BZK,YMT911010BRX,2026-05-12,57263.00,9162.08,66425.08,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00091,YON770424COX,YMT911010BRX,2026-05-07,87354.00,13976.64,101330.64,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00277,YMV930424BSX,YMT911010BRX,2026-02-05,44768.00,7162.88,51930.88,Cuota mensual: servicios de consultoria operativa,G03,03,PPD,vigente
INV-00167,YNW900117CGK,YMT911010BRX,2026-04-28,52938.00,8470.08,61408.08,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00004,YNJ771010BZX,YMT911010BRX,2026-05-21,50799.00,8127.84,58926.84,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00076,YMW940703BTK,YMT911010BRX,2026-03-05,31321.00,5011.36,36332.36,Cuota mensual: servicios de logistica y entrega,G03,03,PPD,vigente
INV-00090,YMZ970424BUX,YMT911010BRX,2026-01-31,35020.00,5603.20,40623.20,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00245,YOO780703CPK,YMT911010BRX,2026-05-23,12558.00,2009.28,14567.28,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00257,YOQ800117CQK,YMT911010BRX,2026-06-14,89926.00,14388.16,104314.16,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00009,YOF990424CKX,YMT911010BRX,2026-02-10,19186.00,3069.76,22255.76,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00028,YNO820117CCK,YMT911010BRX,2026-01-24,93672.00,14987.52,108659.52,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00320,YMX951010BTX,YMT911010BRX,2026-01-11,76995.00,12319.20,89314.20,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00006,YNP830424CCX,YMT911010BRX,2026-02-10,60509.00,9681.44,70190.44,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00211,YMY960117BUK,YMT911010BRX,2026-01-27,49835.00,7973.60,57808.60,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00027,YOE980117CKK,YMT911010BRX,2026-01-28,38220.00,6115.20,44335.20,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00133,YNA980703BVK,YMT911010BRX,2026-02-15,39229.00,6276.64,45505.64,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00215,YND710424BWX,YMT911010BRX,2026-03-22,77803.00,12448.48,90251.48,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00202,YOH711010CLX,YMT911010BRX,2026-03-08,78144.00,12503.04,90647.04,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00301,YNX910424CGX,YMT911010BRX,2026-05-04,78500.00,12560.00,91060.00,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00019,YND710424BWX,YMT911010BRX,2026-03-19,36882.00,5901.12,42783.12,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00113,YMU920117BSK,YMT911010BRX,2026-04-05,29738.00,4758.08,34496.08,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00208,YNB991010BVX,YMT911010BRX,2026-02-26,75315.00,12050.40,87365.40,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00092,YNT870424CEX,YMT911010BRX,2026-03-23,27933.00,4469.28,32402.28,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00287,YMY960117BUK,YMT911010BRX,2026-01-26,53083.00,8493.28,61576.28,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00352,YNY920703CHK,YMT911010BRX,2026-05-20,51108.00,8177.28,59285.28,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00024,YOJ730424CMX,YMT911010BRX,2026-03-26,43896.00,7023.36,50919.36,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00226,YNL790424CAX,YMT911010BRX,2026-06-16,67751.00,10840.16,78591.16,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00358,YMY960117BUK,YMT911010BRX,2026-01-22,88772.00,14203.52,102975.52,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00337,YNQ840703CDK,YMT911010BRX,2026-02-18,33127.00,5300.32,38427.32,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00042,YNZ931010CHX,YMT911010BRX,2026-05-26,39229.00,6276.64,45505.64,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00290,YNX910424CGX,YMT911010BRX,2026-05-09,63724.00,10195.84,73919.84,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00221,YNW900117CGK,YMT911010BRX,2026-04-23,87087.00,13933.92,101020.92,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00203,YMT911010BRX,IJB811010ZVX,2026-02-16,61500.00,9840.00,71340.00,Venta a credito de servicios operativos 2,G03,03,PPD,vigente
INV-00010,YOA940117CIK,YMT911010BRX,2026-06-06,92299.00,14767.84,107066.84,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00112,YNJ771010BZX,YMT911010BRX,2026-05-23,21524.00,3443.84,24967.84,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00196,YNZ931010CHX,YMT911010BRX,2026-05-31,16310.00,2609.60,18919.60,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00178,YON770424COX,YMT911010BRX,2026-05-13,61249.00,9799.84,71048.84,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00021,YMY960117BUK,YMT911010BRX,2026-01-25,26993.00,4318.88,31311.88,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00071,YMX951010BTX,YMT911010BRX,2026-01-15,41398.00,6623.68,48021.68,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00073,YOL751010CNX,YMT911010BRX,2026-04-21,20752.00,3320.32,24072.32,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00243,YOL751010CNX,YMT911010BRX,2026-04-17,65528.00,10484.48,76012.48,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00120,YOR810424CQX,YMT911010BRX,2026-06-26,80651.00,12904.16,93555.16,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00310,YNF731010BXX,YMT911010BRX,2026-04-10,66638.00,10662.08,77300.08,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00145,YNC700117BWK,YMT911010BRX,2026-03-12,62845.00,10055.20,72900.20,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00171,YMV930424BSX,YMT911010BRX,2026-03-05,44768.00,7162.88,51930.88,Cuota mensual: servicios de consultoria operativa,G03,03,PPD,vigente
INV-00126,YNV891010CFX,YMT911010BRX,2026-04-17,65637.00,10501.92,76138.92,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00307,YNO820117CCK,YMT911010BRX,2026-01-26,80783.00,12925.28,93708.28,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00062,YOD971010CJX,YMT911010BRX,2026-01-20,36462.00,5833.92,42295.92,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00074,YOF990424CKX,YMT911010BRX,2026-02-09,93826.00,15012.16,108838.16,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00357,YOI720117CMK,YMT911010BRX,2026-03-18,82903.00,13264.48,96167.48,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00325,YNB991010BVX,YMT911010BRX,2026-02-23,18876.00,3020.16,21896.16,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00036,YOD971010CJX,YMT911010BRX,2026-01-21,18549.00,2967.84,21516.84,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00005,YNH750424BYX,YMT911010BRX,2026-05-04,32645.00,5223.20,37868.20,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00250,YMV930424BSX,YMT911010BRX,2026-05-05,44768.00,7162.88,51930.88,Cuota mensual: servicios de consultoria operativa,G03,03,PPD,vigente
INV-00305,YNW900117CGK,YMT911010BRX,2026-04-24,58451.00,9352.16,67803.16,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00041,YNO820117CCK,YMT911010BRX,2026-01-28,35206.00,5632.96,40838.96,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00342,YNV891010CFX,YMT911010BRX,2026-04-15,86823.00,13891.68,100714.68,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00093,YNG740117BYK,YMT911010BRX,2026-04-18,63790.00,10206.40,73996.40,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00286,YNK780117CAK,YMT911010BRX,2026-06-07,14766.00,2362.56,17128.56,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00158,YNE720703BXK,YMT911010BRX,2026-03-27,31588.00,5054.08,36642.08,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00131,YNT870424CEX,YMT911010BRX,2026-03-21,53563.00,8570.08,62133.08,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00176,YND710424BWX,YMT911010BRX,2026-03-18,15773.00,2523.68,18296.68,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00031,YMZ970424BUX,YMT911010BRX,2026-02-01,35511.00,5681.76,41192.76,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00272,YOB950424CIX,YMT911010BRX,2026-06-21,92492.00,14798.72,107290.72,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00185,YNS860117CEK,YMT911010BRX,2026-03-15,63530.00,10164.80,73694.80,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00356,YNF731010BXX,YMT911010BRX,2026-04-09,17663.00,2826.08,20489.08,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00249,YNB991010BVX,YMT911010BRX,2026-02-24,60850.00,9736.00,70586.00,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00168,YNJ771010BZX,YMT911010BRX,2026-05-22,47637.00,7621.92,55258.92,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00136,YOL751010CNX,YMT911010BRX,2026-04-15,25837.00,4133.92,29970.92,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00035,YNC700117BWK,YMT911010BRX,2026-03-09,35038.00,5606.08,40644.08,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00128,YNE720703BXK,YMT911010BRX,2026-03-29,19479.00,3116.64,22595.64,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00039,YNE720703BXK,YMT911010BRX,2026-03-28,52147.00,8343.52,60490.52,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00115,YOC960703CJK,YMT911010BRX,2026-01-11,24686.00,3949.76,28635.76,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00308,YOA940117CIK,YMT911010BRX,2026-06-09,54802.00,8768.32,63570.32,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00144,YOR810424CQX,YMT911010BRX,2026-06-20,55204.00,8832.64,64036.64,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00300,YNS860117CEK,YMT911010BRX,2026-03-14,87365.00,13978.40,101343.40,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00239,YNT870424CEX,YMT911010BRX,2026-03-22,77370.00,12379.20,89749.20,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00258,YNI760703BZK,YMT911010BRX,2026-05-11,82560.00,13209.60,95769.60,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00219,YND710424BWX,YMT911010BRX,2026-03-16,85546.00,13687.36,99233.36,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00052,YNA980703BVK,YMT911010BRX,2026-02-16,26766.00,4282.56,31048.56,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00154,YOJ730424CMX,YMT911010BRX,2026-03-25,37427.00,5988.32,43415.32,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00086,YOR810424CQX,YMT911010BRX,2026-01-19,22500.00,3600.00,26100.00,Soporte y licencias de tecnologia,G03,03,PPD,cancelado
INV-00195,YNA980703BVK,YMT911010BRX,2026-02-12,29421.00,4707.36,34128.36,Servicios de consultoria operativa,G03,03,PPD,vigente
