po_id,vendor_rfc,date,amount,requester,approver,description
PO-00236,YOK740703CNK,2026-04-05,67123.40,Elena Mora 05 00001101,Fabian Rios 06 00001101,Servicios de logistica y entrega
PO-00253,YND710424BWX,2026-03-17,85726.32,Bruno Garcia 02 00001101,Carla Soto 03 00001101,Soporte y licencias de tecnologia
PO-00203,YOK740703CNK,2026-04-08,20066.84,Fabian Rios 06 00001101,Ana Ruiz 07 00001101,Servicios de logistica y entrega
PO-00178,YNL790424CAX,2026-06-15,95985.36,Diego Luna 04 00001101,Elena Mora 05 00001101,Servicios de logistica y entrega
PO-00255,YOL751010CNX,2026-04-15,29970.92,Carla Soto 09 00001101,Diego Luna 10 00001101,Suministro de insumos de produccion
PO-00127,YNP830424CCX,2026-02-07,72735.48,Bruno Garcia 08 00001101,Carla Soto 09 00001101,Servicios de consultoria operativa
PO-00069,YMV930424BSX,2026-03-05,51930.88,Carla Soto 09 00001101,Diego Luna 10 00001101,Cuota mensual: servicios de consultoria operativa
PO-00301,YNM800703CBK,2026-06-24,74634.40,Ana Ruiz 01 00001101,Bruno Garcia 02 00001101,Suministro de insumos de produccion
PO-00307,YND710424BWX,2026-03-23,57365.48,Diego Luna 04 00001101,Elena Mora 05 00001101,Soporte y licencias de tecnologia
PO-00320,YOO780703CPK,2026-05-21,97626.76,Carla Soto 03 00001101,Diego Luna 04 00001101,Servicios de consultoria operativa
PO-00326,YMY960117BUK,2026-01-27,57808.60,Carla Soto 09 00001101,Diego Luna 10 00001101,Soporte y licencias de tecnologia
PO-00067,YOL751010CNX,2026-04-21,24072.32,Ana Ruiz 01 00001101,Bruno Garcia 02 00001101,Suministro de insumos de produccion
PO-00051,YMU920117BSK,2026-06-05,34496.08,Fabian Rios 06 00001101,Ana Ruiz 07 00001101,Cuota mensual: mantenimiento preventivo de instalaciones
PO-00084,YOI720117CMK,2026-03-14,79611.96,Carla Soto 03 00001101,Diego Luna 04 00001101,Mantenimiento preventivo de instalaciones
PO-00116,YNE720703BXK,2026-04-02,99973.44,Bruno Garcia 08 00001101,Carla Soto 09 00001101,Mantenimiento preventivo de instalaciones
PO-00194,YNH750424BYX,2026-05-04,37868.20,Diego Luna 04 00001101,Elena Mora 05 00001101,Suministro de insumos de produccion
PO-00189,YMW940703BTK,2026-06-05,36332.36,Bruno Garcia 08 00001101,Carla Soto 09 00001101,Cuota mensual: servicios de logistica y entrega
PO-00215,YMV930424BSX,2026-05-05,51930.88,Ana Ruiz 01 00001101,Bruno Garcia 02 00001101,Cuota mensual: servicios de consultoria operativa
PO-00204,YOM760117COK,2026-04-30,83196.36,Bruno Garcia 08 00001101,Carla Soto 09 00001101,Soporte y licencias de tecnologia
PO-00322,YNO820117CCK,2026-01-29,68440.00,Ana Ruiz 01 00001101,Bruno Garcia 02 00001101,Mantenimiento preventivo de instalaciones
PO-00205,YNT870424CEX,2026-03-21,62133.08,Bruno Garcia 08 00001101,Carla Soto 09 00001101,Mantenimiento preventivo de instalaciones
PO-00096,YNH750424BYX,2026-05-01,37500.48,Carla Soto 03 00001101,Diego Luna 04 00001101,Suministro de insumos de produccion
PO-00314,YOH711010CLX,2026-03-02,23488.84,Elena Mora 05 00001101,Fabian Rios 06 00001101,Soporte y licencias de tecnologia
PO-00176,YMV930424BSX,2026-01-05,51930.88,Ana Ruiz 07 00001101,Bruno Garcia 08 00001101,Cuota mensual: servicios de consultoria operativa
PO-00188,YNS860117CEK,2026-03-13,101520.88,Bruno Garcia 08 00001101,Carla Soto 09 00001101,Soporte y licencias de tecnologia
PO-00113,YOH711010CLX,2026-03-07,44403.64,Diego Luna 10 00001101,Ana Ruiz 01 00001101,Soporte y licencias de tecnologia
PO-00286,YMU920117BSK,2026-04-05,34496.08,Diego Luna 04 00001101,Elena Mora 05 00001101,Cuota mensual: mantenimiento preventivo de instalaciones
PO-00128,YNZ931010CHX,2026-05-26,45505.64,Diego Luna 04 00001101,Elena Mora 05 00001101,Servicios de consultoria operativa
PO-00344,YOP791010CPX,2026-06-01,78528.52,Diego Luna 04 00001101,Elena Mora 05 00001101,Servicios de logistica y entrega
PO-00323,YNC700117BWK,2026-03-06,17221.36,Ana Ruiz 01 00001101,Bruno Garcia 02 00001101,Suministro de insumos de produccion
PO-00247,YNL790424CAX,2026-06-12,73589.24,Carla Soto 03 00001101,Diego Luna 04 00001101,Servicios de logistica y entrega
PO-00250,YMZ970424BUX,2026-02-07,24042.16,Diego Luna 10 00001101,Ana Ruiz 01 00001101,Mantenimiento preventivo de instalaciones
PO-00207,YMY960117BUK,2026-01-20,46804.84,Diego Luna 10 00001101,Ana Ruiz 01 00001101,Soporte y licencias de tecnologia
PO-00195,YOG700703CLK,2026-02-25,77388.24,Fabian Rios 06 00001101,Ana Ruiz 07 00001101,Suministro de insumos de produccion
PO-00012,YNK780117CAK,2026-06-03,21560.92,Fabian Rios 06 00001101,Ana Ruiz 07 00001101,Servicios de consultoria operativa
PO-00316,YOQ800117CQK,2026-06-09,99953.72,Diego Luna 04 00001101,Elena Mora 05 00001101,Suministro de insumos de produccion
PO-00350,YNP830424CCX,2026-02-08,81133.88,Elena Mora 05 00001101,Fabian Rios 06 00001101,Servicios de consultoria operativa
PO-00224,YNQ840703CDK,2026-02-21,17565.88,Diego Luna 10 00001101,Ana Ruiz 01 00001101,Servicios de logistica y entrega
PO-00289,YOB950424CIX,2026-06-18,90550.76,Carla Soto 03 00001101,Diego Luna 04 00001101,Suministro de insumos de produccion
PO-00264,YND710424BWX,2026-03-22,90251.48,Ana Ruiz 07 00001101,Bruno Garcia 08 00001101,Soporte y licencias de tecnologia
PO-00179,YOC960703CJK,2026-06-27,78558.68,Diego Luna 10 00001101,Ana Ruiz 01 00001101,Soporte y licencias de tecnologia
PO-00076,YNJ771010BZX,2026-05-22,55258.92,Bruno Garcia 08 00001101,Carla Soto 09 00001101,Mantenimiento preventivo de instalaciones
PO-00148,YNA980703BVK,2026-02-15,45505.64,Diego Luna 10 00001101,Ana Ruiz 01 00001101,Servicios de consultoria operativa
PO-00291,YNC700117BWK,2026-03-07,27753.00,Bruno Garcia 08 00001101,Carla Soto 09 00001101,Suministro de insumos de produccion
PO-00151,YMW940703BTK,2026-03-05,36332.36,Elena Mora 05 00001101,Fabian Rios 06 00001101,Cuota mensual: servicios de logistica y entrega
PO-00104,YNP830424CCX,2026-02-04,92919.48,Ana Ruiz 07 00001101,Bruno Garcia 08 00001101,Servicios de consultoria operativa
PO-00065,YOK740703CNK,2026-04-10,43947.76,Diego Luna 10 00001101,Ana Ruiz 01 00001101,Servicios de logistica y entrega
PO-00017,YNY920703CHK,2026-05-16,30250.48,Diego Luna 10 00001101,Ana Ruiz 01 00001101,Mantenimiento preventivo de instalaciones
PO-00109,YMV930424BSX,2026-04-05,51930.88,Diego Luna 10 00001101,Ana Ruiz 01 00001101,Cuota mensual: servicios de consultoria operativa
PO-00152,YNP830424CCX,2026-02-06,61908.04,Ana Ruiz 01 00001101,Bruno Garcia 02 00001101,Servicios de consultoria operativa
PO-00280,YNU880703CFK,2026-04-02,75661.00,Fabian Rios 06 00001101,Ana Ruiz 07 00001101,Servicios de consultoria operativa
PO-00332,YNC700117BWK,2026-03-09,40644.08,Bruno Garcia 02 00001101,Carla Soto 03 00001101,Suministro de insumos de produccion
PO-00098,YOG700703CLK,2026-02-24,32047.32,Carla Soto 09 00001101,Diego Luna 10 00001101,Suministro de insumos de produccion
PO-00132,YOQ800117CQK,2026-06-13,45466.20,Bruno Garcia 02 00001101,Carla Soto 03 00001101,Suministro de insumos de produccion
PO-00146,YNO820117CCK,2026-01-24,108659.52,Fabian Rios 06 00001101,Ana Ruiz 07 00001101,Mantenimiento preventivo de instalaciones
PO-00040,YOH711010CLX,2026-03-08,90647.04,Ana Ruiz 07 00001101,Bruno Garcia 08 00001101,Soporte y licencias de tecnologia
PO-00047,YON770424COX,2026-05-10,31086.84,Bruno Garcia 02 00001101,Carla Soto 03 00001101,Mantenimiento preventivo de instalaciones
PO-00077,YNT870424CEX,2026-03-25,108559.76,Fabian Rios 06 00001101,Ana Ruiz 07 00001101,Mantenimiento preventivo de instalaciones
PO-00023,YNG740117BYK,2026-04-25,57698.40,Ana Ruiz 07 00001101,Bruno Garcia 08 00001101,Servicios de logistica y entrega
PO-00293,YNZ931010CHX,2026-05-27,102095.08,Ana Ruiz 01 00001101,Bruno Garcia 02 00001101,Servicios de consultoria operativa
PO-00306,YON770424COX,2026-05-13,71048.84,Carla Soto 03 00001101,Diego Luna 04 00001101,Mantenimiento preventivo de instalaciones
PO-00209,YMZ970424BUX,2026-02-01,41192.76,Bruno Garcia 08 00001101,Carla Soto 09 00001101,Mantenimiento preventivo de instalaciones
PO-00228,YMY960117BUK,2026-01-21,84276.32,Ana Ruiz 07 00001101,Bruno Garcia 08 00001101,Soporte y licencias de tecnologia
PO-00182,YNE720703BXK,2026-03-29,22595.64,Diego Luna 10 00001101,Ana Ruiz 01 00001101,Mantenimiento preventivo de instalaciones
PO-00268,YNX910424CGX,2026-05-05,57573.12,Carla Soto 09 00001101,Diego Luna 10 00001101,Soporte y licencias de tecnologia
PO-00285,YNT870424CEX,2026-03-23,32402.28,Bruno Garcia 02 00001101,Carla Soto 03 00001101,Mantenimiento preventivo de instalaciones
PO-00140,YNL790424CAX,2026-06-16,78591.16,Ana Ruiz 01 00001101,Bruno Garcia 02 00001101,Servicios de logistica y entrega
PO-00044,YNO820117CCK,2026-01-30,37985.36,Bruno Garcia 08 00001101,Carla Soto 09 00001101,Mantenimiento preventivo de instalaciones
PO-00124,YOJ730424CMX,2026-03-30,55464.24,Carla Soto 09 00001101,Diego Luna 10 00001101,Servicios de consultoria operativa
PO-00175,YNL790424CAX,2026-06-17,103179.68,Bruno Garcia 08 00001101,Carla Soto 09 00001101,Servicios de logistica y entrega
PO-00024,YNF731010BXX,2026-04-14,69793.72,Fabian Rios 06 00001101,Ana Ruiz 07 00001101,Servicios de consultoria operativa
PO-00120,YNI760703BZK,2026-05-15,50441.44,Elena Mora 05 00001101,Fabian Rios 06 00001101,Soporte y licencias de tecnologia
PO-00009,YMU920117BSK,2026-01-05,34496.08,Ana Ruiz 01 00001101,Bruno Garcia 02 00001101,Cuota mensual: mantenimiento preventivo de instalaciones
PO-00251,YNN811010CBX,2026-01-15,101761.00,Carla Soto 09 00001101,Diego Luna 10 00001101,Soporte y licencias de tecnologia
PO-00288,YOM760117COK,2026-04-27,54743.88,Ana Ruiz 07 00001101,Bruno Garcia 08 00001101,Soporte y licencias de tecnologia
PO-00245,YNV891010CFX,2026-04-14,96906.40,Diego Luna 04 00001101,Elena Mora 05 00001101,Servicios de logistica y entrega
PO-00351,YNN811010CBX,2026-01-13,54479.40,Elena Mora 05 00001101,Fabian Rios 06 00001101,Soporte y licencias de tecnologia
PO-00102,YOL751010CNX,2026-04-16,14931.52,Fabian Rios 06 00001101,Ana Ruiz 07 00001101,Suministro de insumos de produccion
PO-00133,YNG740117BYK,2026-04-24,108199.00,Diego Luna 10 00001101,Ana Ruiz 01 00001101,Servicios de logistica y entrega
PO-00117,YNK780117CAK,2026-06-01,31745.72,Bruno Garcia 02 00001101,Carla Soto 03 00001101,Servicios de consultoria operativa
PO-00013,YMX951010BTX,2026-01-14,49889.28,Diego Luna 04 00001101,Elena Mora 05 00001101,Suministro de insumos de produccion
PO-00089,YMY960117BUK,2026-01-22,102975.52,Diego Luna 04 00001101,Elena Mora 05 00001101,Soporte y licencias de tecnologia
PO-00221,YNR851010CDX,2026-02-26,43582.36,Carla Soto 09 00001101,Diego Luna 10 00001101,Suministro de insumos de produccion
PO-00125,YOO780703CPK,2026-05-22,21674.60,Diego Luna 10 00001101,Ana Ruiz 01 00001101,Servicios de consultoria operativa
PO-00073,YNB991010BVX,2026-02-23,21896.16,Diego Luna 10 00001101,Ana Ruiz 01 00001101,Servicios de logistica y entrega
PO-00348,YNB991010BVX,2026-02-22,35856.76,Carla Soto 03 00001101,Diego Luna 04 00001101,Servicios de logistica y entrega
PO-00003,YOG700703CLK,2026-02-20,104688.84,Ana Ruiz 01 00001101,Bruno Garcia 02 00001101,Suministro de insumos de produccion
PO-00230,YNU880703CFK,2026-03-31,61319.92,Bruno Garcia 02 00001101,Carla Soto 03 00001101,Servicios de consultoria operativa
PO-00006,YNZ931010CHX,2026-05-30,89105.40,Bruno Garcia 02 00001101,Carla Soto 03 00001101,Servicios de consultoria operativa
PO-00100,YNE720703BXK,2026-03-27,36642.08,Fabian Rios 06 00001101,Ana Ruiz 07 00001101,Mantenimiento preventivo de instalaciones
PO-00357,YNX910424CGX,2026-05-07,47047.28,Carla Soto 03 00001101,Diego Luna 04 00001101,Soporte y licencias de tecnologia
PO-00345,YNR851010CDX,2026-03-04,55475.84,Ana Ruiz 01 00001101,Bruno Garcia 02 00001101,Suministro de insumos de produccion
PO-00310,YOR810424CQX,2026-06-25,22397.28,Diego Luna 10 00001101,Ana Ruiz 01 00001101,Soporte y licencias de tecnologia
PO-00246,YNB991010BVX,2026-02-27,96029.44,Bruno Garcia 08 00001101,Carla Soto 09 00001101,Servicios de logistica y entrega
PO-00157,YNT870424CEX,2026-03-24,29165.88,Carla Soto 09 00001101,Diego Luna 10 00001101,Mantenimiento preventivo de instalaciones
PO-00248,YOA940117CIK,2026-06-06,107066.84,Elena Mora 05 00001101,Fabian Rios 06 00001101,Servicios de logistica y entrega
PO-00110,YNY920703CHK,2026-05-19,92521.60,Ana Ruiz 01 00001101,Bruno Garcia 02 00001101,Mantenimiento preventivo de instalaciones
PO-00241,YOM760117COK,2026-04-28,19655.04,Diego Luna 04 00001101,Elena Mora 05 00001101,Soporte y licencias de tecnologia
PO-00249,YNS860117CEK,2026-03-09,60637.84,Diego Luna 10 00001101,Ana Ruiz 01 00001101,Soporte y licencias de tecnologia
PO-00139,YOF990424CKX,2026-02-13,53527.04,Bruno Garcia 08 00001101,Carla Soto 09 00001101,Servicios de logistica y entrega
PO-00353,YNJ771010BZX,2026-05-25,77246.72,Carla Soto 09 00001101,Diego Luna 10 00001101,Mantenimiento preventivo de instalaciones
PO-00297,YNE720703BXK,2026-04-03,70146.36,Elena Mora 05 00001101,Fabian Rios 06 00001101,Mantenimiento preventivo de instalaciones
PO-00121,YOI720117CMK,2026-03-18,96167.48,Ana Ruiz 01 00001101,Bruno Garcia 02 00001101,Mantenimiento preventivo de instalaciones
PO-00352,YMW940703BTK,2026-01-05,36332.36,Carla Soto 03 00001101,Diego Luna 04 00001101,Cuota mensual: servicios de logistica y entrega
PO-00046,YNO820117CCK,2026-01-26,93708.28,Diego Luna 10 00001101,Ana Ruiz 01 00001101,Mantenimiento preventivo de instalaciones
PO-00197,YMY960117BUK,2026-01-23,16648.32,Ana Ruiz 01 00001101,Bruno Garcia 02 00001101,Soporte y licencias de tecnologia
PO-00136,YOF990424CKX,2026-02-09,108838.16,Diego Luna 10 00001101,Ana Ruiz 01 00001101,Servicios de logistica y entrega
PO-00231,YND710424BWX,2026-03-16,99233.36,Elena Mora 05 00001101,Fabian Rios 06 00001101,Soporte y licencias de tecnologia
PO-00256,YND710424BWX,2026-03-18,18296.68,Carla Soto 09 00001101,Diego Luna 10 00001101,Soporte y licencias de tecnologia
PO-00062,YNK780117CAK,2026-06-06,106529.76,Ana Ruiz 07 00001101,Bruno Garcia 08 00001101,Servicios de consultoria operativa
PO-00107,YMZ970424BUX,2026-02-06,97357.64,Carla Soto 03 00001101,Diego Luna 04 00001101,Mantenimiento preventivo de instalaciones
PO-00074,YOQ800117CQK,2026-06-14,104314.16,Carla Soto 09 00001101,Diego Luna 10 00001101,Suministro de insumos de produccion
PO-00114,YOJ730424CMX,2026-03-27,95769.60,Bruno Garcia 08 00001101,Carla Soto 09 00001101,Servicios de consultoria operativa
PO-00171,YNW900117CGK,2026-04-23,101020.92,Ana Ruiz 01 00001101,Bruno Garcia 02 00001101,Suministro de insumos de produccion
PO-00150,YNN811010CBX,2026-01-14,84431.76,Bruno Garcia 02 00001101,Carla Soto 03 00001101,Soporte y licencias de tecnologia
PO-00080,YON770424COX,2026-05-12,26338.96,Fabian Rios 06 00001101,Ana Ruiz 07 00001101,Mantenimiento preventivo de instalaciones
PO-00272,YMV930424BSX,2026-02-05,51930.88,Bruno Garcia 08 00001101,Carla Soto 09 00001101,Cuota mensual: servicios de consultoria operativa
PO-00108,YOR810424CQX,2026-06-21,85688.04,Bruno Garcia 02 00001101,Carla Soto 03 00001101,Soporte y licencias de tecnologia
PO-00173,YNZ931010CHX,2026-05-31,18919.60,Carla Soto 09 00001101,Diego Luna 10 00001101,Servicios de consultoria operativa
PO-00309,YOD971010CJX,2026-01-21,21516.84,Carla Soto 09 00001101,Diego Luna 10 00001101,Mantenimiento preventivo de instalaciones
PO-00343,YNU880703CFK,2026-04-04,85113.84,Diego Luna 10 00001101,Ana Ruiz 01 00001101,Servicios de consultoria operativa
PO-00305,YNF731010BXX,2026-04-11,107657.28,Elena Mora 05 00001101,Fabian Rios 06 00001101,Servicios de consultoria operativa
PO-00164,YNQ840703CDK,2026-02-20,76442.84,Carla Soto 03 00001101,Diego Luna 04 00001101,Servicios de logistica y entrega
PO-00282,YOB950424CIX,2026-06-21,107290.72,Diego Luna 04 00001101,Elena Mora 05 00001101,Suministro de insumos de produccion
PO-00092,YNG740117BYK,2026-04-21,56026.84,Carla Soto 09 00001101,Diego Luna 10 00001101,Servicios de logistica y entrega
PO-00312,YOH711010CLX,2026-03-03,105120.36,Bruno Garcia 02 00001101,Carla Soto 03 00001101,Soporte y licencias de tecnologia
PO-00192,YNA980703BVK,2026-02-17,50732.60,Diego Luna 04 00001101,Elena Mora 05 00001101,Servicios de consultoria operativa
PO-00329,YNG740117BYK,2026-04-18,73996.40,Bruno Garcia 08 00001101,Carla Soto 09 00001101,Servicios de logistica y entrega
PO-00313,YNE720703BXK,2026-03-28,60490.52,Carla Soto 03 00001101,Diego Luna 04 00001101,Mantenimiento preventivo de instalaciones
PO-00184,YOR810424CQX,2026-06-26,93555.16,Ana Ruiz 07 00001101,Bruno Garcia 08 00001101,Soporte y licencias de tecnologia
PO-00265,YOB950424CIX,2026-06-16,18014.80,Carla Soto 09 00001101,Diego Luna 10 00001101,Suministro de insumos de produccion
PO-00026,YND710424BWX,2026-03-19,42783.12,Fabian Rios 06 00001101,Ana Ruiz 07 00001101,Soporte y licencias de tecnologia
PO-00095,YOD971010CJX,2026-01-17,44822.40,Ana Ruiz 01 00001101,Bruno Garcia 02 00001101,Mantenimiento preventivo de instalaciones
PO-00341,YMU920117BSK,2026-03-05,34496.08,Carla Soto 03 00001101,Diego Luna 04 00001101,Cuota mensual: mantenimiento preventivo de instalaciones
PO-00159,YOQ800117CQK,2026-06-15,97429.56,Fabian Rios 06 00001101,Ana Ruiz 07 00001101,Suministro de insumos de produccion
PO-00043,YOC960703CJK,2026-01-09,102399.00,Ana Ruiz 01 00001101,Bruno Garcia 02 00001101,Soporte y licencias de tecnologia
PO-00038,YNN811010CBX,2026-01-18,16905.84,Diego Luna 10 00001101,Ana Ruiz 01 00001101,Soporte y licencias de tecnologia
PO-00167,YNV891010CFX,2026-04-12,71312.16,Diego Luna 10 00001101,Ana Ruiz 01 00001101,Servicios de logistica y entrega
PO-00210,YNI760703BZK,2026-05-11,95769.60,Ana Ruiz 07 00001101,Bruno Garcia 08 00001101,Soporte y licencias de tecnologia
PO-00238,YOO780703CPK,2026-05-18,82672.04,Bruno Garcia 02 00001101,Carla Soto 03 00001101,Servicios de consultoria operativa
PO-00054,YOL751010CNX,2026-04-17,76012.48,Carla Soto 03 00001101,Diego Luna 04 00001101,Suministro de insumos de produccion
PO-00211,YOR810424CQX,2026-06-22,80075.96,Carla Soto 09 00001101,Diego Luna 10 00001101,Soporte y licencias de tecnologia
PO-00085,YNO820117CCK,2026-01-28,40838.96,Diego Luna 04 00001101,Elena Mora 05 00001101,Mantenimiento preventivo de instalaciones
PO-00028,YOD971010CJX,2026-01-19,101321.36,Elena Mora 05 00001101,Fabian Rios 06 00001101,Mantenimiento preventivo de instalaciones
PO-00068,YOC960703CJK,2026-06-28,58741.24,Ana Ruiz 07 00001101,Bruno Garcia 08 00001101,Soporte y licencias de tecnologia
PO-00181,YNY920703CHK,2026-05-20,59285.28,Bruno Garcia 08 00001101,Carla Soto 09 00001101,Mantenimiento preventivo de instalaciones
PO-00036,YOE980117CKK,2026-02-03,83805.36,Diego Luna 04 00001101,Elena Mora 05 00001101,Servicios de consultoria operativa
PO-00198,YNZ931010CHX,2026-05-25,69997.88,Ana Ruiz 07 00001101,Bruno Garcia 08 00001101,Servicios de consultoria operativa
PO-00083,YOJ730424CMX,2026-03-28,24204.56,Elena Mora 05 00001101,Fabian Rios 06 00001101,Servicios de consultoria operativa
PO-00064,YNS860117CEK,2026-03-11,69670.76,Diego Luna 04 00001101,Elena Mora 05 00001101,Soporte y licencias de tecnologia
PO-00049,YNY920703CHK,2026-05-17,28538.32,Ana Ruiz 07 00001101,Bruno Garcia 08 00001101,Mantenimiento preventivo de instalaciones
PO-00325,YNX910424CGX,2026-05-04,91060.00,Bruno Garcia 02 00001101,Carla Soto 03 00001101,Soporte y licencias de tecnologia
PO-00267,YNB991010BVX,2026-02-24,70586.00,Ana Ruiz 07 00001101,Bruno Garcia 08 00001101,Servicios de logistica y entrega
PO-00093,YOM760117COK,2026-05-02,36992.40,Bruno Garcia 02 00001101,Carla Soto 03 00001101,Soporte y licencias de tecnologia
PO-00002,YOJ730424CMX,2026-03-25,43415.32,Diego Luna 04 00001101,Elena Mora 05 00001101,Servicios de consultoria operativa
PO-00058,YOI720117CMK,2026-03-13,57038.36,Fabian Rios 06 00001101,Ana Ruiz 07 00001101,Mantenimiento preventivo de instalaciones
PO-00041,YOG700703CLK,2026-02-19,17672.60,Diego Luna 04 00001101,Elena Mora 05 00001101,Suministro de insumos de produccion
