po_id,vendor_rfc,date,amount,requester,approver,description
PO-00007,DGS741115EWG,2026-05-03,45633.24,Elena Mora 05 00001204,Fabian Rios 06 00001204,Soporte y licencias de tecnologia
PO-00196,DGU760501EXG,2026-05-31,88519.60,Carla Soto 09 00001204,Diego Luna 10 00001204,Servicios de consultoria operativa
PO-00005,DHA821115FAG,2026-02-08,104271.24,Carla Soto 03 00001204,Diego Luna 04 00001204,Servicios de logistica y entrega
PO-00344,DGB870808ENT,2026-04-25,67430.80,Ana Ruiz 07 00001204,Bruno Garcia 08 00001204,Servicios de logistica y entrega
PO-00289,DGA860501ENG,2026-04-09,103585.68,Ana Ruiz 01 00001204,Bruno Garcia 02 00001204,Servicios de consultoria operativa
PO-00327,DHM941115FGG,2026-06-21,90707.36,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Soporte y licencias de tecnologia
PO-00346,DHH890808FDT,2026-04-28,105218.96,Diego Luna 04 00001204,Elena Mora 05 00001204,Soporte y licencias de tecnologia
PO-00281,DFR770222EIT,2026-01-05,35699.00,Carla Soto 03 00001204,Diego Luna 04 00001204,Cuota mensual: servicios de logistica y entrega
PO-00276,DFY841115EMG,2026-03-23,67481.84,Diego Luna 04 00001204,Elena Mora 05 00001204,Soporte y licencias de tecnologia
PO-00294,DGD890222EOT,2026-05-12,59092.72,Diego Luna 04 00001204,Elena Mora 05 00001204,Soporte y licencias de tecnologia
PO-00053,DGG921115EQG,2026-06-14,54636.00,Ana Ruiz 07 00001204,Bruno Garcia 08 00001204,Servicios de logistica y entrega
PO-00134,DGU760501EXG,2026-05-28,79238.44,Bruno Garcia 08 00001204,Carla Soto 09 00001204,Servicios de consultoria operativa
PO-00351,DHJ910222FET,2026-05-24,57779.60,Diego Luna 04 00001204,Elena Mora 05 00001204,Servicios de consultoria operativa
PO-00212,DGY800501EZG,2026-01-23,84209.04,Carla Soto 03 00001204,Diego Luna 04 00001204,Mantenimiento preventivo de instalaciones
PO-00261,DGX790222EYT,2026-01-12,28646.20,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Soporte y licencias de tecnologia
PO-00111,DFX830808ELT,2026-03-08,108323.12,Elena Mora 05 00001204,Fabian Rios 06 00001204,Suministro de insumos de produccion
PO-00333,DGP710222EUT,2026-04-02,31390.76,Fabian Rios 06 00001204,Ana Ruiz 07 00001204,Servicios de consultoria operativa
PO-00139,DHI901115FEG,2026-05-10,88675.04,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Mantenimiento preventivo de instalaciones
PO-00348,DGY800501EZG,2026-01-19,30646.04,Elena Mora 05 00001204,Fabian Rios 06 00001204,Mantenimiento preventivo de instalaciones
PO-00116,DGR730808EVT,2026-04-22,80240.68,Diego Luna 04 00001204,Elena Mora 05 00001204,Suministro de insumos de produccion
PO-00319,DHM941115FGG,2026-06-25,49099.32,Diego Luna 10 00001204,Ana Ruiz 01 00001204,Soporte y licencias de tecnologia
PO-00201,DHE861115FCG,2026-03-26,29559.12,Ana Ruiz 01 00001204,Bruno Garcia 02 00001204,Servicios de consultoria operativa
PO-00343,DGO701115EUG,2026-03-23,107732.68,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Mantenimiento preventivo de instalaciones
PO-00108,DGB870808ENT,2026-04-21,25828.56,Carla Soto 09 00001204,Diego Luna 10 00001204,Servicios de logistica y entrega
PO-00240,DHE861115FCG,2026-03-27,55478.16,Bruno Garcia 08 00001204,Carla Soto 09 00001204,Servicios de consultoria operativa
PO-00047,DFV810222EKT,2026-02-16,83823.92,Ana Ruiz 07 00001204,Bruno Garcia 08 00001204,Servicios de consultoria operativa
PO-00155,DGN990808ETT,2026-03-15,84299.52,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Soporte y licencias de tecnologia
PO-00320,DGZ810808EZT,2026-01-31,72611.36,Carla Soto 03 00001204,Diego Luna 04 00001204,Servicios de consultoria operativa
PO-00043,DGZ810808EZT,2026-01-28,81848.44,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Servicios de consultoria operativa
PO-00213,DGV770808EXT,2026-06-10,84892.28,Carla Soto 03 00001204,Diego Luna 04 00001204,Servicios de logistica y entrega
PO-00306,DGJ950808ERT,2026-01-30,94435.60,Bruno Garcia 08 00001204,Carla Soto 09 00001204,Mantenimiento preventivo de instalaciones
PO-00024,DHT710808FJT,2026-04-08,49300.00,Bruno Garcia 08 00001204,Bruno Garcia 08 00001204,Licencia anual
PO-00072,DFW820501ELG,2026-02-24,30917.48,Ana Ruiz 07 00001204,Bruno Garcia 08 00001204,Servicios de logistica y entrega
PO-00229,DFX830808ELT,2026-03-09,46514.84,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Suministro de insumos de produccion
PO-00066,DHB830222FAT,2026-02-22,28826.00,Elena Mora 05 00001204,Fabian Rios 06 00001204,Suministro de insumos de produccion
PO-00243,DGJ950808ERT,2026-01-27,59708.68,Ana Ruiz 07 00001204,Bruno Garcia 08 00001204,Mantenimiento preventivo de instalaciones
PO-00145,DGL970222EST,2026-02-19,88840.92,Fabian Rios 06 00001204,Ana Ruiz 07 00001204,Servicios de logistica y entrega
PO-00279,DHH890808FDT,2026-04-26,73733.08,Diego Luna 10 00001204,Ana Ruiz 01 00001204,Soporte y licencias de tecnologia
PO-00234,DGQ720501EVG,2026-04-15,100131.20,Ana Ruiz 01 00001204,Bruno Garcia 02 00001204,Servicios de logistica y entrega
PO-00094,DGV770808EXT,2026-06-08,49252.44,Carla Soto 09 00001204,Diego Luna 10 00001204,Servicios de logistica y entrega
PO-00081,DFY841115EMG,2026-03-17,81606.00,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Soporte y licencias de tecnologia
PO-00238,DHK920501FFG,2026-06-04,38103.68,Elena Mora 05 00001204,Fabian Rios 06 00001204,Servicios de logistica y entrega
PO-00020,DGU760501EXG,2026-05-30,84473.52,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Servicios de consultoria operativa
PO-00183,DGN990808ETT,2026-03-14,76953.24,Elena Mora 05 00001204,Fabian Rios 06 00001204,Soporte y licencias de tecnologia
PO-00364,DGK961115ESG,2026-02-08,103625.12,Elena Mora 05 00001204,Fabian Rios 06 00001204,Servicios de consultoria operativa
PO-00342,DHJ910222FET,2026-05-22,59763.20,Diego Luna 10 00001204,Ana Ruiz 01 00001204,Servicios de consultoria operativa
PO-00039,DGR730808EVT,2026-04-26,57715.80,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Suministro de insumos de produccion
PO-00358,DGO701115EUG,2026-03-21,78364.96,Bruno Garcia 08 00001204,Carla Soto 09 00001204,Mantenimiento preventivo de instalaciones
PO-00215,DHE861115FCG,2026-03-28,29783.00,Elena Mora 05 00001204,Fabian Rios 06 00001204,Servicios de consultoria operativa
PO-00304,DFQ761115EIG,2026-02-05,45314.24,Bruno Garcia 08 00001204,Carla Soto 09 00001204,Cuota mensual: servicios de consultoria operativa
PO-00246,DGM980501ETG,2026-03-04,32898.76,Ana Ruiz 01 00001204,Bruno Garcia 02 00001204,Suministro de insumos de produccion
PO-00230,DFX830808ELT,2026-03-10,54027.00,Carla Soto 09 00001204,Diego Luna 10 00001204,Suministro de insumos de produccion
PO-00354,DGO701115EUG,2026-03-22,62952.04,Elena Mora 05 00001204,Fabian Rios 06 00001204,Mantenimiento preventivo de instalaciones
PO-00239,DGT750222EWT,2026-05-14,30869.92,Fabian Rios 06 00001204,Ana Ruiz 07 00001204,Mantenimiento preventivo de instalaciones
PO-00009,DGA860501ENG,2026-04-08,86759.88,Diego Luna 04 00001204,Elena Mora 05 00001204,Servicios de consultoria operativa
PO-00079,DGM980501ETG,2026-02-27,79288.32,Fabian Rios 06 00001204,Ana Ruiz 07 00001204,Suministro de insumos de produccion
PO-00166,DGW781115EYG,2026-06-21,45346.72,Diego Luna 04 00001204,Elena Mora 05 00001204,Suministro de insumos de produccion
PO-00107,DGD890222EOT,2026-05-10,98710.20,Diego Luna 10 00001204,Ana Ruiz 01 00001204,Soporte y licencias de tecnologia
PO-00257,DHB830222FAT,2026-02-21,53088.56,Bruno Garcia 08 00001204,Carla Soto 09 00001204,Suministro de insumos de produccion
PO-00136,DGZ810808EZT,2026-02-01,50212.92,Diego Luna 10 00001204,Ana Ruiz 01 00001204,Servicios de consultoria operativa
PO-00102,DFQ761115EIG,2026-04-05,45314.24,Diego Luna 10 00001204,Ana Ruiz 01 00001204,Cuota mensual: servicios de consultoria operativa
PO-00217,DGM980501ETG,2026-03-01,17558.92,Diego Luna 10 00001204,Ana Ruiz 01 00001204,Suministro de insumos de produccion
PO-00011,DGS741115EWG,2026-05-06,89695.84,Fabian Rios 06 00001204,Ana Ruiz 07 00001204,Soporte y licencias de tecnologia
PO-00051,DHF870222FCT,2026-04-06,83871.48,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Servicios de logistica y entrega
PO-00158,DGB870808ENT,2026-04-23,39286.88,Carla Soto 03 00001204,Diego Luna 04 00001204,Servicios de logistica y entrega
PO-00170,DFR770222EIT,2026-04-05,35699.00,Fabian Rios 06 00001204,Ana Ruiz 07 00001204,Cuota mensual: servicios de logistica y entrega
PO-00088,DHK920501FFG,2026-06-02,65475.04,Ana Ruiz 01 00001204,Bruno Garcia 02 00001204,Servicios de logistica y entrega
PO-00013,DHA821115FAG,2026-02-12,97993.32,Ana Ruiz 01 00001204,Bruno Garcia 02 00001204,Servicios de logistica y entrega
PO-00096,DHG880501FDG,2026-04-15,39740.44,Carla Soto 09 00001204,Diego Luna 10 00001204,Suministro de insumos de produccion
PO-00275,DFY841115EMG,2026-03-16,55878.36,Elena Mora 05 00001204,Fabian Rios 06 00001204,Soporte y licencias de tecnologia
PO-00184,DGS741115EWG,2026-05-04,103857.12,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Soporte y licencias de tecnologia
PO-00090,DHJ910222FET,2026-05-23,65923.96,Ana Ruiz 07 00001204,Bruno Garcia 08 00001204,Servicios de consultoria operativa
PO-00198,DHK920501FFG,2026-05-31,54557.12,Ana Ruiz 07 00001204,Bruno Garcia 08 00001204,Servicios de logistica y entrega
PO-00165,DGA860501ENG,2026-04-07,74546.24,Ana Ruiz 07 00001204,Bruno Garcia 08 00001204,Servicios de consultoria operativa
PO-00357,DHH890808FDT,2026-05-02,86855.00,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Soporte y licencias de tecnologia
PO-00084,DHC840501FBG,2026-03-07,15417.56,Diego Luna 10 00001204,Ana Ruiz 01 00001204,Soporte y licencias de tecnologia
PO-00093,DFX830808ELT,2026-03-05,73332.88,Diego Luna 04 00001204,Elena Mora 05 00001204,Suministro de insumos de produccion
PO-00073,DGQ720501EVG,2026-04-13,45006.84,Ana Ruiz 07 00001204,Bruno Garcia 08 00001204,Servicios de logistica y entrega
PO-00233,DGU760501EXG,2026-05-26,68733.48,Diego Luna 04 00001204,Elena Mora 05 00001204,Servicios de consultoria operativa
PO-00095,DFS780501EJG,2026-01-12,36048.16,Diego Luna 10 00001204,Ana Ruiz 01 00001204,Suministro de insumos de produccion
PO-00334,DFY841115EMG,2026-03-18,25837.84,Carla Soto 09 00001204,Diego Luna 10 00001204,Soporte y licencias de tecnologia
PO-00125,DFP750808EHT,2026-04-05,35338.24,Diego Luna 04 00001204,Elena Mora 05 00001204,Cuota mensual: mantenimiento preventivo de instalaciones
PO-00129,DHA821115FAG,2026-02-13,81061.96,Bruno Garcia 08 00001204,Carla Soto 09 00001204,Servicios de logistica y entrega
PO-00260,DFX830808ELT,2026-03-06,23432.00,Ana Ruiz 01 00001204,Bruno Garcia 02 00001204,Suministro de insumos de produccion
PO-00062,DGT750222EWT,2026-05-16,64232.68,Diego Luna 10 00001204,Ana Ruiz 01 00001204,Mantenimiento preventivo de instalaciones
PO-00064,DHB830222FAT,2026-02-25,18365.12,Fabian Rios 06 00001204,Ana Ruiz 07 00001204,Suministro de insumos de produccion
PO-00124,DGH930222EQT,2026-06-29,18513.60,Fabian Rios 06 00001204,Ana Ruiz 07 00001204,Suministro de insumos de produccion
PO-00098,DGA860501ENG,2026-04-11,51756.88,Elena Mora 05 00001204,Fabian Rios 06 00001204,Servicios de consultoria operativa
PO-00030,DHL930808FFT,2026-06-11,74034.68,Bruno Garcia 08 00001204,Carla Soto 09 00001204,Suministro de insumos de produccion
PO-00274,DFT790808EJT,2026-01-25,75194.68,Elena Mora 05 00001204,Fabian Rios 06 00001204,Soporte y licencias de tecnologia
PO-00288,DHC840501FBG,2026-03-03,101065.00,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Soporte y licencias de tecnologia
PO-00265,DHF870222FCT,2026-04-04,99268.16,Bruno Garcia 08 00001204,Carla Soto 09 00001204,Servicios de logistica y entrega
PO-00330,DHJ910222FET,2026-05-21,37705.80,Carla Soto 03 00001204,Diego Luna 04 00001204,Servicios de consultoria operativa
PO-00114,DHI901115FEG,2026-05-13,52070.08,Carla Soto 03 00001204,Diego Luna 04 00001204,Mantenimiento preventivo de instalaciones
PO-00311,DHM941115FGG,2026-06-22,37974.92,Carla Soto 09 00001204,Diego Luna 10 00001204,Soporte y licencias de tecnologia
PO-00150,DFZ850222EMT,2026-03-29,66636.20,Diego Luna 10 00001204,Ana Ruiz 01 00001204,Mantenimiento preventivo de instalaciones
PO-00347,DHJ910222FET,2026-05-20,75336.20,Fabian Rios 06 00001204,Ana Ruiz 07 00001204,Servicios de consultoria operativa
PO-00126,DHK920501FFG,2026-05-29,101266.84,Carla Soto 03 00001204,Diego Luna 04 00001204,Servicios de logistica y entrega
PO-00044,DGK961115ESG,2026-02-07,32981.12,Bruno Garcia 08 00001204,Carla Soto 09 00001204,Servicios de consultoria operativa
PO-00189,DHL930808FFT,2026-06-13,70067.48,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Suministro de insumos de produccion
PO-00305,DGV770808EXT,2026-06-07,89670.32,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Servicios de logistica y entrega
PO-00097,DGU760501EXG,2026-05-27,38209.24,Ana Ruiz 01 00001204,Bruno Garcia 02 00001204,Servicios de consultoria operativa
PO-00144,DFR770222EIT,2026-03-05,35699.00,Elena Mora 05 00001204,Fabian Rios 06 00001204,Cuota mensual: servicios de logistica y entrega
PO-00214,DGX790222EYT,2026-01-11,77463.64,Elena Mora 05 00001204,Fabian Rios 06 00001204,Soporte y licencias de tecnologia
PO-00218,DHK920501FFG,2026-06-03,72170.56,Bruno Garcia 08 00001204,Carla Soto 09 00001204,Servicios de logistica y entrega
PO-00059,DFQ761115EIG,2026-05-05,45314.24,Ana Ruiz 01 00001204,Bruno Garcia 02 00001204,Cuota mensual: servicios de consultoria operativa
PO-00207,DGE900501EPG,2026-05-23,55044.32,Elena Mora 05 00001204,Fabian Rios 06 00001204,Mantenimiento preventivo de instalaciones
PO-00277,DGI940501ERG,2026-01-16,75456.84,Fabian Rios 06 00001204,Ana Ruiz 07 00001204,Soporte y licencias de tecnologia
PO-00106,DFT790808EJT,2026-01-26,75572.84,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Soporte y licencias de tecnologia
PO-00154,DGC881115EOG,2026-04-30,71054.64,Fabian Rios 06 00001204,Ana Ruiz 07 00001204,Suministro de insumos de produccion
PO-00077,DGN990808ETT,2026-03-11,75155.24,Diego Luna 04 00001204,Elena Mora 05 00001204,Soporte y licencias de tecnologia
PO-00341,DFX830808ELT,2026-03-12,52037.60,Carla Soto 03 00001204,Diego Luna 04 00001204,Suministro de insumos de produccion
PO-00290,DGN990808ETT,2026-03-10,87591.60,Ana Ruiz 07 00001204,Bruno Garcia 08 00001204,Soporte y licencias de tecnologia
PO-00065,DFU801115EKG,2026-02-02,47311.76,Elena Mora 05 00001204,Fabian Rios 06 00001204,Mantenimiento preventivo de instalaciones
PO-00356,DGI940501ERG,2026-01-19,99416.64,Ana Ruiz 07 00001204,Bruno Garcia 08 00001204,Soporte y licencias de tecnologia
PO-00219,DFU801115EKG,2026-02-03,105986.88,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Mantenimiento preventivo de instalaciones
PO-00099,DGE900501EPG,2026-05-21,38725.44,Ana Ruiz 01 00001204,Bruno Garcia 02 00001204,Mantenimiento preventivo de instalaciones
PO-00286,DGP710222EUT,2026-04-06,21315.00,Diego Luna 04 00001204,Elena Mora 05 00001204,Servicios de consultoria operativa
PO-00161,DFU801115EKG,2026-02-07,24674.36,Diego Luna 10 00001204,Ana Ruiz 01 00001204,Mantenimiento preventivo de instalaciones
PO-00318,DGA860501ENG,2026-04-12,35036.64,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Servicios de consultoria operativa
PO-00159,DGI940501ERG,2026-01-15,38425.00,Carla Soto 09 00001204,Diego Luna 10 00001204,Soporte y licencias de tecnologia
PO-00220,DGY800501EZG,2026-01-21,47999.64,Carla Soto 09 00001204,Diego Luna 10 00001204,Mantenimiento preventivo de instalaciones
PO-00068,DHD850808FBT,2026-03-13,45734.16,Fabian Rios 06 00001204,Ana Ruiz 07 00001204,Mantenimiento preventivo de instalaciones
PO-00312,DGL970222EST,2026-02-16,58372.36,Elena Mora 05 00001204,Fabian Rios 06 00001204,Servicios de logistica y entrega
PO-00235,DGP710222EUT,2026-04-04,39411.00,Diego Luna 10 00001204,Ana Ruiz 01 00001204,Servicios de consultoria operativa
PO-00152,DHE861115FCG,2026-03-25,108714.04,Diego Luna 04 00001204,Elena Mora 05 00001204,Servicios de consultoria operativa
PO-00350,DFP750808EHT,2026-01-05,35338.24,Ana Ruiz 01 00001204,Bruno Garcia 02 00001204,Cuota mensual: mantenimiento preventivo de instalaciones
PO-00313,DFQ761115EIG,2026-06-05,45314.24,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Cuota mensual: servicios de consultoria operativa
PO-00026,DGX790222EYT,2026-06-29,78700.20,Diego Luna 04 00001204,Elena Mora 05 00001204,Soporte y licencias de tecnologia
PO-00038,DGL970222EST,2026-02-18,32144.76,Carla Soto 09 00001204,Diego Luna 10 00001204,Servicios de logistica y entrega
PO-00113,DGF910808EPT,2026-06-03,29771.40,Fabian Rios 06 00001204,Ana Ruiz 07 00001204,Servicios de consultoria operativa
PO-00105,DGE900501EPG,2026-05-26,67371.64,Fabian Rios 06 00001204,Ana Ruiz 07 00001204,Mantenimiento preventivo de instalaciones
PO-00328,DGJ950808ERT,2026-01-28,63835.96,Diego Luna 04 00001204,Elena Mora 05 00001204,Mantenimiento preventivo de instalaciones
PO-00252,DGF910808EPT,2026-06-06,38473.72,Ana Ruiz 07 00001204,Bruno Garcia 08 00001204,Servicios de consultoria operativa
PO-00336,DGJ950808ERT,2026-01-25,54191.72,Carla Soto 03 00001204,Diego Luna 04 00001204,Mantenimiento preventivo de instalaciones
PO-00363,DGS741115EWG,2026-05-07,51769.64,Carla Soto 03 00001204,Diego Luna 04 00001204,Soporte y licencias de tecnologia
PO-00187,DFU801115EKG,2026-01-31,49927.56,Ana Ruiz 01 00001204,Bruno Garcia 02 00001204,Mantenimiento preventivo de instalaciones
PO-00326,DGL970222EST,2026-02-15,51406.56,Bruno Garcia 08 00001204,Carla Soto 09 00001204,Servicios de logistica y entrega
PO-00033,DGS741115EWG,2026-05-05,51876.36,Carla Soto 09 00001204,Diego Luna 10 00001204,Soporte y licencias de tecnologia
PO-00242,DGQ720501EVG,2026-04-16,43364.28,Bruno Garcia 08 00001204,Carla Soto 09 00001204,Servicios de logistica y entrega
PO-00067,DGA860501ENG,2026-04-14,31538.08,Fabian Rios 06 00001204,Ana Ruiz 07 00001204,Servicios de consultoria operativa
PO-00182,DGS741115EWG,2026-05-09,81616.44,Ana Ruiz 07 00001204,Bruno Garcia 08 00001204,Soporte y licencias de tecnologia
PO-00317,DHP970808FHT,2026-02-21,139863.52,Elena Mora 05 00001204,Elena Mora 05 00001204,Reparacion urgente de equipo de manufactura
PO-00164,DHL930808FFT,2026-06-15,97087.36,Fabian Rios 06 00001204,Ana Ruiz 07 00001204,Suministro de insumos de produccion
PO-00205,DGA860501ENG,2026-04-13,29382.80,Carla Soto 09 00001204,Diego Luna 10 00001204,Servicios de consultoria operativa
PO-00353,DGV770808EXT,2026-06-09,104715.52,Fabian Rios 06 00001204,Ana Ruiz 07 00001204,Servicios de logistica y entrega
PO-00168,DGI940501ERG,2026-01-17,104056.64,Carla Soto 03 00001204,Diego Luna 04 00001204,Soporte y licencias de tecnologia
PO-00149,DGO701115EUG,2026-03-24,80551.56,Carla Soto 09 00001204,Diego Luna 10 00001204,Mantenimiento preventivo de instalaciones
PO-00156,DGW781115EYG,2026-06-22,34503.04,Ana Ruiz 01 00001204,Bruno Garcia 02 00001204,Suministro de insumos de produccion
PO-00103,DHC840501FBG,2026-03-04,19472.92,Carla Soto 09 00001204,Diego Luna 10 00001204,Soporte y licencias de tecnologia
PO-00025,DGZ810808EZT,2026-01-30,101475.64,Fabian Rios 06 00001204,Ana Ruiz 07 00001204,Servicios de consultoria operativa
PO-00263,DGD890222EOT,2026-05-11,85515.20,Ana Ruiz 07 00001204,Bruno Garcia 08 00001204,Soporte y licencias de tecnologia
PO-00308,DFT790808EJT,2026-01-21,50301.08,Ana Ruiz 07 00001204,Bruno Garcia 08 00001204,Soporte y licencias de tecnologia
PO-00295,DGO701115EUG,2026-03-26,22484.28,Carla Soto 03 00001204,Diego Luna 04 00001204,Mantenimiento preventivo de instalaciones
PO-00340,DGJ950808ERT,2026-01-29,57426.96,Ana Ruiz 01 00001204,Bruno Garcia 02 00001204,Mantenimiento preventivo de instalaciones
PO-00135,DGG921115EQG,2026-06-16,76650.48,Ana Ruiz 01 00001204,Bruno Garcia 02 00001204,Servicios de logistica y entrega
PO-00162,DGQ720501EVG,2026-04-11,29758.64,Carla Soto 03 00001204,Diego Luna 04 00001204,Servicios de logistica y entrega
PO-00226,DHQ981115FIG,2026-03-22,87000.00,Ana Ruiz 01 00001204,Bruno Garcia 02 00001204,Servicios de consultoria operativa
PO-00109,DHA821115FAG,2026-02-14,18070.48,Elena Mora 05 00001204,Fabian Rios 06 00001204,Servicios de logistica y entrega
PO-00037,DGX790222EYT,2026-06-27,59444.20,Diego Luna 10 00001204,Ana Ruiz 01 00001204,Soporte y licencias de tecnologia
PO-00264,DGY800501EZG,2026-01-20,27561.60,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Mantenimiento preventivo de instalaciones
PO-00262,DGP710222EUT,2026-03-31,66260.36,Bruno Garcia 02 00001204,Carla Soto 03 00001204,Servicios de consultoria operativa
PO-00015,DFW820501ELG,2026-02-23,16951.08,Diego Luna 10 00001204,Ana Ruiz 01 00001204,Servicios de logistica y entrega
PO-00063,DGW781115EYG,2026-06-20,23542.20,Ana Ruiz 07 00001204,Bruno Garcia 08 00001204,Suministro de insumos de produccion
PO-00027,DGM980501ETG,2026-03-02,83872.64,Ana Ruiz 07 00001204,Bruno Garcia 08 00001204,Suministro de insumos de produccion
PO-00199,DGO701115EUG,2026-03-20,23464.48,Ana Ruiz 01 00001204,Bruno Garcia 02 00001204,Mantenimiento preventivo de instalaciones
