entry_id,date,account_code,account_name,debit,credit,description,invoice_uuid,cost_center,approver
449,2026-02-08,5000,Gastos operativos,89889.00,0.00,Registro factura INV-00162,INV-00162,CC-100 Operaciones,Diego Luna 04 00001204
450,2026-03-05,5000,Gastos operativos,30464.00,0.00,Registro factura INV-00009,INV-00009,CC-100 Operaciones,Diego Luna 04 00001204
451,2026-01-16,5000,Gastos operativos,33715.00,0.00,Registro factura INV-00133,INV-00133,CC-100 Operaciones,Carla Soto 09 00001204
452,2026-05-31,2100,Cuentas por pagar,0.00,88519.60,Registro factura INV-00175,INV-00175,CC-100 Operaciones,Diego Luna 10 00001204
453,2026-04-05,1020,Bancos,0.00,22484.28,Pago factura INV-00147,INV-00147,CC-100 Operaciones,Bruno Garcia 02 00001204
454,2026-04-05,1020,Bancos,0.00,29559.12,Pago factura INV-00215,INV-00215,CC-100 Operaciones,Bruno Garcia 02 00001204
455,2026-03-19,1180,IVA acreditable,5557.60,0.00,Registro factura INV-00028,INV-00028,CC-100 Operaciones,Carla Soto 09 00001204
456,2026-05-31,1180,IVA acreditable,12209.60,0.00,Registro factura INV-00175,INV-00175,CC-100 Operaciones,Diego Luna 10 00001204
457,2026-06-03,2100,Cuentas por pagar,57779.60,0.00,Pago factura INV-00308,INV-00308,CC-100 Operaciones,Bruno Garcia 02 00001204
458,2026-04-27,2100,Cuentas por pagar,42142.80,0.00,Pago factura INV-00202,INV-00202,CC-100 Operaciones,Bruno Garcia 02 00001204
459,2026-06-30,1020,Bancos,0.00,80834.60,Pago factura INV-00014,INV-00014,CC-100 Operaciones,Bruno Garcia 02 00001204
460,2026-02-14,5000,Gastos operativos,15578.00,0.00,Registro factura INV-00324,INV-00324,CC-100 Operaciones,Fabian Rios 06 00001204
461,2026-01-21,5000,Gastos operativos,0.00,22500.00,Reversion de factura cancelada INV-00103,INV-00103,CC-100 Operaciones,Bruno Garcia 02 00001204
462,2026-05-22,1020,Bancos,0.00,59092.72,Pago factura INV-00013,INV-00013,CC-100 Operaciones,Bruno Garcia 02 00001204
463,2026-01-22,2100,Cuentas por pagar,0.00,74995.16,Registro factura INV-00214,INV-00214,CC-100 Operaciones,Elena Mora 05 00001204
464,2026-04-29,1020,Bancos,0.00,59657.64,Pago factura INV-00125,INV-00125,CC-100 Operaciones,Bruno Garcia 02 00001204
465,2026-04-08,5000,Gastos operativos,40424.00,0.00,Registro factura INV-00259,INV-00259,CC-100 Operaciones,Ana Ruiz 07 00001204
466,2026-04-02,1020,Bancos,0.00,107732.68,Pago factura INV-00020,INV-00020,CC-100 Operaciones,Bruno Garcia 02 00001204
467,2026-05-22,2100,Cuentas por pagar,59092.72,0.00,Pago factura INV-00013,INV-00013,CC-100 Operaciones,Bruno Garcia 02 00001204
468,2026-06-16,1180,IVA acreditable,10572.48,0.00,Registro factura INV-00058,INV-00058,CC-100 Operaciones,Bruno Garcia 02 00001204
469,2026-05-10,2100,Cuentas por pagar,0.00,98710.20,Registro factura INV-00148,INV-00148,CC-100 Operaciones,Ana Ruiz 01 00001204
470,2026-03-03,1180,IVA acreditable,13940.00,0.00,Registro factura INV-00111,INV-00111,CC-100 Operaciones,Carla Soto 03 00001204
471,2026-02-14,2100,Cuentas por pagar,69069.88,0.00,Pago factura INV-00312,INV-00312,CC-100 Operaciones,Bruno Garcia 02 00001204
472,2026-05-05,1180,IVA acreditable,6250.24,0.00,Registro factura INV-00294,INV-00294,CC-100 Operaciones,Bruno Garcia 02 00001204
473,2026-04-18,2100,Cuentas por pagar,49300.00,0.00,Pago factura INV-00219,INV-00219,CC-100 Operaciones,Bruno Garcia 02 00001204
474,2026-03-23,1020,Bancos,0.00,45734.16,Pago factura INV-00372,INV-00372,CC-100 Operaciones,Bruno Garcia 02 00001204
475,2026-02-24,2100,Cuentas por pagar,0.00,32352.40,Registro factura INV-00247,INV-00247,CC-100 Operaciones,Diego Luna 10 00001204
476,2026-05-25,1180,IVA acreditable,2417.12,0.00,Registro factura INV-00365,INV-00365,CC-100 Operaciones,Diego Luna 10 00001204
477,2026-06-01,2100,Cuentas por pagar,0.00,24218.48,Registro factura INV-00347,INV-00347,CC-100 Operaciones,Carla Soto 03 00001204
478,2026-05-05,2100,Cuentas por pagar,67430.80,0.00,Pago factura INV-00159,INV-00159,CC-100 Operaciones,Bruno Garcia 02 00001204
479,2026-03-21,1020,Bancos,0.00,75155.24,Pago factura INV-00187,INV-00187,CC-100 Operaciones,Bruno Garcia 02 00001204
480,2026-06-06,2100,Cuentas por pagar,38209.24,0.00,Pago factura INV-00321,INV-00321,CC-100 Operaciones,Bruno Garcia 02 00001204
481,2026-05-18,1180,IVA acreditable,1969.60,0.00,Registro factura INV-00197,INV-00197,CC-100 Operaciones,Elena Mora 05 00001204
482,2026-02-13,2100,Cuentas por pagar,71181.08,0.00,Pago factura INV-00022,INV-00022,CC-100 Operaciones,Bruno Garcia 02 00001204
483,2026-05-14,1180,IVA acreditable,6223.20,0.00,Registro factura INV-00325,INV-00325,CC-100 Operaciones,Carla Soto 09 00001204
484,2026-01-26,1180,IVA acreditable,10423.84,0.00,Registro factura INV-00136,INV-00136,CC-100 Operaciones,Carla Soto 03 00001204
485,2026-05-19,5000,Gastos operativos,76768.00,0.00,Registro factura INV-00171,INV-00171,CC-100 Operaciones,Diego Luna 10 00001204
486,2026-05-09,1020,Bancos,0.00,83805.36,Pago factura INV-00220,INV-00220,CC-100 Operaciones,Bruno Garcia 02 00001204
487,2026-06-11,1180,IVA acreditable,8677.12,0.00,Registro factura INV-00240,INV-00240,CC-100 Operaciones,Ana Ruiz 01 00001204
488,2026-06-24,1020,Bancos,0.00,54636.00,Pago factura INV-00132,INV-00132,CC-100 Operaciones,Bruno Garcia 02 00001204
489,2026-02-27,1180,IVA acreditable,5110.24,0.00,Registro factura INV-00239,INV-00239,CC-100 Operaciones,Carla Soto 09 00001204
490,2026-05-17,1020,Bancos,0.00,51769.64,Pago factura INV-00188,INV-00188,CC-100 Operaciones,Bruno Garcia 02 00001204
491,2026-05-18,2100,Cuentas por pagar,67202.28,0.00,Pago factura INV-00203,INV-00203,CC-100 Operaciones,Bruno Garcia 02 00001204
492,2026-05-07,1020,Bancos,0.00,44314.32,Pago factura INV-00182,INV-00182,CC-100 Operaciones,Bruno Garcia 02 00001204
493,2026-01-27,5000,Gastos operativos,45032.00,0.00,Registro factura INV-00359,INV-00359,CC-100 Operaciones,Diego Luna 10 00001204
494,2026-05-12,2100,Cuentas por pagar,108995.92,0.00,Pago factura INV-00218,INV-00218,CC-100 Operaciones,Bruno Garcia 02 00001204
495,2026-04-08,1180,IVA acreditable,11966.88,0.00,Registro factura INV-00044,INV-00044,CC-100 Operaciones,Elena Mora 05 00001204
496,2026-04-09,1180,IVA acreditable,6800.00,0.00,Registro factura INV-00317,INV-00317,CC-100 Operaciones,Bruno Garcia 08 00001204
497,2026-05-04,2100,Cuentas por pagar,0.00,62118.00,Registro factura INV-00343,INV-00343,CC-100 Operaciones,Elena Mora 05 00001204
498,2026-02-14,2100,Cuentas por pagar,16925.56,0.00,Pago factura INV-00019,INV-00019,CC-100 Operaciones,Bruno Garcia 02 00001204
499,2026-05-15,2100,Cuentas por pagar,51876.36,0.00,Pago factura INV-00199,INV-00199,CC-100 Operaciones,Bruno Garcia 02 00001204
500,2026-06-21,1020,Bancos,0.00,62909.12,Pago factura INV-00240,INV-00240,CC-100 Operaciones,Bruno Garcia 02 00001204
501,2026-05-27,2100,Cuentas por pagar,0.00,38209.24,Registro factura INV-00321,INV-00321,CC-100 Operaciones,Bruno Garcia 02 00001204
502,2026-04-27,1020,Bancos,0.00,87907.12,Pago factura INV-00105,INV-00105,CC-100 Operaciones,Bruno Garcia 02 00001204
503,2026-03-23,5000,Gastos operativos,58174.00,0.00,Registro factura INV-00346,INV-00346,CC-100 Operaciones,Elena Mora 05 00001204
504,2026-03-05,1180,IVA acreditable,4924.00,0.00,Registro factura INV-00194,INV-00194,CC-100 Operaciones,Fabian Rios 06 00001204
505,2026-06-30,2100,Cuentas por pagar,23542.20,0.00,Pago factura INV-00253,INV-00253,CC-100 Operaciones,Bruno Garcia 02 00001204
506,2026-03-31,2100,Cuentas por pagar,78364.96,0.00,Pago factura INV-00085,INV-00085,CC-100 Operaciones,Bruno Garcia 02 00001204
507,2026-06-16,1180,IVA acreditable,10544.32,0.00,Registro factura INV-00334,INV-00334,CC-100 Operaciones,Diego Luna 10 00001204
508,2026-03-18,2100,Cuentas por pagar,0.00,54699.80,Registro factura INV-00030,INV-00030,CC-100 Operaciones,Bruno Garcia 02 00001204
509,2026-05-18,1020,Bancos,0.00,82601.28,Pago factura INV-00303,INV-00303,CC-100 Operaciones,Bruno Garcia 02 00001204
510,2026-06-22,1180,IVA acreditable,5237.92,0.00,Registro factura INV-00250,INV-00250,CC-100 Operaciones,Diego Luna 10 00001204
511,2026-03-17,1020,Bancos,0.00,107770.96,Pago factura INV-00055,INV-00055,CC-100 Operaciones,Bruno Garcia 02 00001204
512,2026-02-17,2100,Cuentas por pagar,0.00,79973.88,Registro factura INV-00106,INV-00106,CC-100 Operaciones,Carla Soto 03 00001204
513,2026-03-25,1180,IVA acreditable,7214.88,0.00,Registro factura INV-00318,INV-00318,CC-100 Operaciones,Ana Ruiz 07 00001204
514,2026-04-21,2100,Cuentas por pagar,0.00,25828.56,Registro factura INV-00113,INV-00113,CC-100 Operaciones,Diego Luna 10 00001204
515,2026-05-22,2100,Cuentas por pagar,0.00,59763.20,Registro factura INV-00179,INV-00179,CC-100 Operaciones,Ana Ruiz 01 00001204
516,2026-03-28,5000,Gastos operativos,60985.00,0.00,Registro factura INV-00264,INV-00264,CC-100 Operaciones,Diego Luna 04 00001204
517,2026-06-17,1180,IVA acreditable,11623.84,0.00,Registro factura INV-00249,INV-00249,CC-100 Operaciones,Carla Soto 09 00001204
518,2026-04-04,2100,Cuentas por pagar,0.00,99268.16,Registro factura INV-00100,INV-00100,CC-100 Operaciones,Carla Soto 09 00001204
519,2026-02-15,2100,Cuentas por pagar,0.00,85242.60,Registro factura INV-00122,INV-00122,CC-100 Operaciones,Diego Luna 10 00001204
520,2026-05-10,1020,Bancos,0.00,109693.08,Pago factura INV-00307,INV-00307,CC-100 Operaciones,Bruno Garcia 02 00001204
521,2026-03-11,1180,IVA acreditable,10366.24,0.00,Registro factura INV-00187,INV-00187,CC-100 Operaciones,Elena Mora 05 00001204
522,2026-06-10,1020,Bancos,0.00,88519.60,Pago factura INV-00175,INV-00175,CC-100 Operaciones,Bruno Garcia 02 00001204
523,2026-01-20,2100,Cuentas por pagar,69785.60,0.00,Pago factura INV-00209,INV-00209,CC-100 Operaciones,Bruno Garcia 02 00001204
524,2026-03-03,2100,Cuentas por pagar,0.00,69533.88,Registro factura INV-00267,INV-00267,CC-100 Operaciones,Elena Mora 05 00001204
525,2026-04-20,1020,Bancos,0.00,100244.88,Pago factura INV-00183,INV-00183,CC-100 Operaciones,Bruno Garcia 02 00001204
526,2026-01-09,5000,Gastos operativos,82832.00,0.00,Registro factura INV-00364,INV-00364,CC-100 Operaciones,Diego Luna 10 00001204
527,2026-03-11,2100,Cuentas por pagar,17558.92,0.00,Pago factura INV-00299,INV-00299,CC-100 Operaciones,Bruno Garcia 02 00001204
528,2026-06-02,2100,Cuentas por pagar,65923.96,0.00,Pago factura INV-00116,INV-00116,CC-100 Operaciones,Bruno Garcia 02 00001204
529,2026-05-17,2100,Cuentas por pagar,51769.64,0.00,Pago factura INV-00188,INV-00188,CC-100 Operaciones,Bruno Garcia 02 00001204
530,2026-04-30,5000,Gastos operativos,61254.00,0.00,Registro factura INV-00272,INV-00272,CC-100 Operaciones,Ana Ruiz 07 00001204
531,2026-03-10,5000,Gastos operativos,75510.00,0.00,Registro factura INV-00119,INV-00119,CC-100 Operaciones,Bruno Garcia 08 00001204
532,2026-05-27,1180,IVA acreditable,13137.12,0.00,Registro factura INV-00181,INV-00181,CC-100 Operaciones,Diego Luna 04 00001204
533,2026-02-18,2080,IVA trasladado,0.00,8480.48,Registro venta INV-00288,INV-00288,CC-100 Operaciones,Bruno Garcia 02 00001204
534,2026-03-26,2100,Cuentas por pagar,0.00,22484.28,Registro factura INV-00147,INV-00147,CC-100 Operaciones,Diego Luna 04 00001204
535,2026-04-06,5000,Gastos operativos,18375.00,0.00,Registro factura INV-00211,INV-00211,CC-100 Operaciones,Elena Mora 05 00001204
536,2026-02-24,1020,Bancos,0.00,18070.48,Pago factura INV-00324,INV-00324,CC-100 Operaciones,Bruno Garcia 02 00001204
537,2026-05-07,2100,Cuentas por pagar,44314.32,0.00,Pago factura INV-00182,INV-00182,CC-100 Operaciones,Bruno Garcia 02 00001204
538,2026-06-03,2100,Cuentas por pagar,0.00,72170.56,Registro factura INV-00190,INV-00190,CC-100 Operaciones,Carla Soto 09 00001204
539,2026-05-28,5000,Gastos operativos,68309.00,0.00,Registro factura INV-00355,INV-00355,CC-100 Operaciones,Carla Soto 09 00001204
540,2026-01-18,2100,Cuentas por pagar,0.00,76302.48,Registro factura INV-00061,INV-00061,CC-100 Operaciones,Ana Ruiz 01 00001204
541,2026-05-04,5000,Gastos operativos,89532.00,0.00,Registro factura INV-00323,INV-00323,CC-100 Operaciones,Carla Soto 03 00001204
542,2026-02-15,2100,Cuentas por pagar,30410.56,0.00,Pago factura INV-00251,INV-00251,CC-100 Operaciones,Bruno Garcia 02 00001204
543,2026-05-01,1020,Bancos,0.00,25828.56,Pago factura INV-00113,INV-00113,CC-100 Operaciones,Bruno Garcia 02 00001204
544,2026-03-20,1180,IVA acreditable,3236.48,0.00,Registro factura INV-00242,INV-00242,CC-100 Operaciones,Bruno Garcia 02 00001204
545,2026-01-23,2100,Cuentas por pagar,36823.04,0.00,Pago factura INV-00068,INV-00068,CC-100 Operaciones,Bruno Garcia 02 00001204
546,2026-03-22,1020,Bancos,0.00,52037.60,Pago factura INV-00060,INV-00060,CC-100 Operaciones,Bruno Garcia 02 00001204
547,2026-05-06,2100,Cuentas por pagar,0.00,89695.84,Registro factura INV-00089,INV-00089,CC-100 Operaciones,Ana Ruiz 07 00001204
548,2026-06-13,1020,Bancos,0.00,29771.40,Pago factura INV-00234,INV-00234,CC-100 Operaciones,Bruno Garcia 02 00001204
549,2026-05-16,1180,IVA acreditable,8859.68,0.00,Registro factura INV-00204,INV-00204,CC-100 Operaciones,Ana Ruiz 01 00001204
550,2026-06-08,1180,IVA acreditable,6793.44,0.00,Registro factura INV-00280,INV-00280,CC-100 Operaciones,Diego Luna 10 00001204
551,2026-06-13,1020,Bancos,0.00,72170.56,Pago factura INV-00190,INV-00190,CC-100 Operaciones,Bruno Garcia 02 00001204
552,2026-02-23,1020,Bancos,0.00,81061.96,Pago factura INV-00335,INV-00335,CC-100 Operaciones,Bruno Garcia 02 00001204
553,2026-05-06,2100,Cuentas por pagar,73733.08,0.00,Pago factura INV-00207,INV-00207,CC-100 Operaciones,Bruno Garcia 02 00001204
554,2026-04-19,5000,Gastos operativos,51429.00,0.00,Registro factura INV-00125,INV-00125,CC-100 Operaciones,Bruno Garcia 08 00001204
555,2026-05-26,1020,Bancos,0.00,27416.60,Pago factura INV-00156,INV-00156,CC-100 Operaciones,Bruno Garcia 02 00001204
556,2026-02-20,5000,Gastos operativos,59586.00,0.00,Registro factura INV-00296,INV-00296,CC-100 Operaciones,Bruno Garcia 02 00001204
557,2026-05-18,1180,IVA acreditable,13517.12,0.00,Registro factura INV-00043,INV-00043,CC-100 Operaciones,Carla Soto 03 00001204
558,2026-04-21,1020,Bancos,0.00,29758.64,Pago factura INV-00232,INV-00232,CC-100 Operaciones,Bruno Garcia 02 00001204
559,2026-03-14,5000,Gastos operativos,66339.00,0.00,Registro factura INV-00140,INV-00140,CC-100 Operaciones,Fabian Rios 06 00001204
560,2026-03-01,1020,Bancos,0.00,48156.24,Pago factura INV-00246,INV-00246,CC-100 Operaciones,Bruno Garcia 02 00001204
561,2026-01-29,2100,Cuentas por pagar,99416.64,0.00,Pago factura INV-00213,INV-00213,CC-100 Operaciones,Bruno Garcia 02 00001204
562,2026-05-19,1180,IVA acreditable,12282.88,0.00,Registro factura INV-00171,INV-00171,CC-100 Operaciones,Diego Luna 10 00001204
563,2026-02-05,2100,Cuentas por pagar,0.00,30410.56,Registro factura INV-00251,INV-00251,CC-100 Operaciones,Ana Ruiz 07 00001204
564,2026-02-13,1180,IVA acreditable,11180.96,0.00,Registro factura INV-00335,INV-00335,CC-100 Operaciones,Carla Soto 09 00001204
565,2026-01-29,5000,Gastos operativos,72803.00,0.00,Registro factura INV-00309,INV-00309,CC-100 Operaciones,Diego Luna 10 00001204
566,2026-02-25,1180,IVA acreditable,2533.12,0.00,Registro factura INV-00295,INV-00295,CC-100 Operaciones,Ana Ruiz 07 00001204
567,2026-02-15,1180,IVA acreditable,4394.40,0.00,Registro factura INV-00026,INV-00026,CC-100 Operaciones,Ana Ruiz 01 00001204
568,2026-04-15,2100,Cuentas por pagar,35699.00,0.00,Pago factura INV-00117,INV-00117,CC-100 Operaciones,Bruno Garcia 02 00001204
569,2026-03-17,1180,IVA acreditable,9323.52,0.00,Registro factura INV-00258,INV-00258,CC-100 Operaciones,Elena Mora 05 00001204
570,2026-04-03,1180,IVA acreditable,12373.28,0.00,Registro factura INV-00139,INV-00139,CC-100 Operaciones,Diego Luna 04 00001204
571,2026-01-28,2100,Cuentas por pagar,0.00,63835.96,Registro factura INV-00025,INV-00025,CC-100 Operaciones,Elena Mora 05 00001204
572,2026-03-12,2100,Cuentas por pagar,27188.54,0.00,Pago factura INV-00090,INV-00090,CC-100 Operaciones,Bruno Garcia 02 00001204
573,2026-04-04,1020,Bancos,0.00,52307.88,Pago factura INV-00318,INV-00318,CC-100 Operaciones,Bruno Garcia 02 00001204
574,2026-01-21,1180,IVA acreditable,6938.08,0.00,Registro factura INV-00074,INV-00074,CC-100 Operaciones,Bruno Garcia 08 00001204
575,2026-01-12,5000,Gastos operativos,24695.00,0.00,Registro factura INV-00313,INV-00313,CC-100 Operaciones,Carla Soto 03 00001204
576,2026-06-30,1020,Bancos,0.00,49099.32,Pago factura INV-00238,INV-00238,CC-100 Operaciones,Bruno Garcia 02 00001204
577,2026-01-13,2100,Cuentas por pagar,0.00,36823.04,Registro factura INV-00068,INV-00068,CC-100 Operaciones,Fabian Rios 06 00001204
578,2026-01-16,1180,IVA acreditable,10407.84,0.00,Registro factura INV-00362,INV-00362,CC-100 Operaciones,Ana Ruiz 07 00001204
579,2026-05-11,2100,Cuentas por pagar,28522.08,0.00,Pago factura INV-00348,INV-00348,CC-100 Operaciones,Bruno Garcia 02 00001204
580,2026-03-29,1180,IVA acreditable,9191.20,0.00,Registro factura INV-00229,INV-00229,CC-100 Operaciones,Ana Ruiz 01 00001204
581,2026-05-19,1020,Bancos,0.00,81616.44,Pago factura INV-00006,INV-00006,CC-100 Operaciones,Bruno Garcia 02 00001204
582,2026-04-29,2100,Cuentas por pagar,0.00,41850.48,Registro factura INV-00080,INV-00080,CC-100 Operaciones,Diego Luna 10 00001204
583,2026-06-01,1020,Bancos,0.00,59763.20,Pago factura INV-00179,INV-00179,CC-100 Operaciones,Bruno Garcia 02 00001204
584,2026-06-19,2100,Cuentas por pagar,104715.52,0.00,Pago factura INV-00023,INV-00023,CC-100 Operaciones,Bruno Garcia 02 00001204
585,2026-05-24,1180,IVA acreditable,11492.96,0.00,Registro factura INV-00231,INV-00231,CC-100 Operaciones,Carla Soto 03 00001204
586,2026-06-05,1180,IVA acreditable,8903.04,0.00,Registro factura INV-00101,INV-00101,CC-100 Operaciones,Ana Ruiz 01 00001204
587,2026-04-15,1020,Bancos,0.00,66361.28,Pago factura INV-00332,INV-00332,CC-100 Operaciones,Bruno Garcia 02 00001204
588,2026-06-05,1020,Bancos,0.00,67371.64,Pago factura INV-00363,INV-00363,CC-100 Operaciones,Bruno Garcia 02 00001204
589,2026-03-06,5000,Gastos operativos,38305.00,0.00,Registro factura INV-00173,INV-00173,CC-100 Operaciones,Diego Luna 04 00001204
590,2026-03-28,1180,IVA acreditable,9757.60,0.00,Registro factura INV-00264,INV-00264,CC-100 Operaciones,Diego Luna 04 00001204
591,2026-01-26,1020,Bancos,0.00,39109.40,Pago factura INV-00133,INV-00133,CC-100 Operaciones,Bruno Garcia 02 00001204
592,2026-04-17,2100,Cuentas por pagar,39624.44,0.00,Pago factura INV-00260,INV-00260,CC-100 Operaciones,Bruno Garcia 02 00001204
593,2026-04-10,2100,Cuentas por pagar,0.00,90879.04,Registro factura INV-00336,INV-00336,CC-100 Operaciones,Carla Soto 09 00001204
594,2026-03-19,5000,Gastos operativos,60434.00,0.00,Registro factura INV-00255,INV-00255,CC-100 Operaciones,Ana Ruiz 07 00001204
595,2026-04-01,2080,IVA trasladado,0.00,8800.00,Registro venta INV-00126,INV-00126,CC-100 Operaciones,Bruno Garcia 02 00001204
596,2026-01-05,1180,IVA acreditable,4874.24,0.00,Registro factura INV-00007,INV-00007,CC-100 Operaciones,Bruno Garcia 02 00001204
597,2026-01-21,5000,Gastos operativos,41379.00,0.00,Registro factura INV-00084,INV-00084,CC-100 Operaciones,Diego Luna 10 00001204
598,2026-01-20,2100,Cuentas por pagar,0.00,27561.60,Registro factura INV-00037,INV-00037,CC-100 Operaciones,Carla Soto 03 00001204
599,2026-02-08,1020,Bancos,0.00,84451.48,Pago factura INV-00309,INV-00309,CC-100 Operaciones,Bruno Garcia 02 00001204
600,2026-03-01,5000,Gastos operativos,15137.00,0.00,Registro factura INV-00299,INV-00299,CC-100 Operaciones,Ana Ruiz 01 00001204
601,2026-05-14,5000,Gastos operativos,38895.00,0.00,Registro factura INV-00325,INV-00325,CC-100 Operaciones,Carla Soto 09 00001204
602,2026-01-19,2100,Cuentas por pagar,0.00,26100.00,Registro factura INV-00103,INV-00103,CC-100 Operaciones,Carla Soto 09 00001204
603,2026-02-22,1180,IVA acreditable,3976.00,0.00,Registro factura INV-00153,INV-00153,CC-100 Operaciones,Fabian Rios 06 00001204
604,2026-02-12,2100,Cuentas por pagar,47311.76,0.00,Pago factura INV-00340,INV-00340,CC-100 Operaciones,Bruno Garcia 02 00001204
605,2026-01-12,1180,IVA acreditable,4972.16,0.00,Registro factura INV-00077,INV-00077,CC-100 Operaciones,Ana Ruiz 01 00001204
606,2026-05-11,5000,Gastos operativos,31545.00,0.00,Registro factura INV-00176,INV-00176,CC-100 Operaciones,Diego Luna 10 00001204
607,2026-06-27,5000,Gastos operativos,81797.00,0.00,Registro factura INV-00094,INV-00094,CC-100 Operaciones,Carla Soto 03 00001204
608,2026-06-30,2100,Cuentas por pagar,37974.92,0.00,Pago factura INV-00250,INV-00250,CC-100 Operaciones,Bruno Garcia 02 00001204
609,2026-02-24,2100,Cuentas por pagar,0.00,30917.48,Registro factura INV-00252,INV-00252,CC-100 Operaciones,Bruno Garcia 08 00001204
610,2026-03-30,1180,IVA acreditable,9987.68,0.00,Registro factura INV-00039,INV-00039,CC-100 Operaciones,Bruno Garcia 08 00001204
611,2026-01-24,2100,Cuentas por pagar,25422.56,0.00,Pago factura INV-00164,INV-00164,CC-100 Operaciones,Bruno Garcia 02 00001204
612,2026-01-29,2100,Cuentas por pagar,0.00,57426.96,Registro factura INV-00128,INV-00128,CC-100 Operaciones,Bruno Garcia 02 00001204
613,2026-03-01,2100,Cuentas por pagar,0.00,17558.92,Registro factura INV-00299,INV-00299,CC-100 Operaciones,Ana Ruiz 01 00001204
614,2026-06-09,1180,IVA acreditable,5633.92,0.00,Registro factura INV-00127,INV-00127,CC-100 Operaciones,Elena Mora 05 00001204
615,2026-06-23,2100,Cuentas por pagar,39289.20,0.00,Pago factura INV-00065,INV-00065,CC-100 Operaciones,Bruno Garcia 02 00001204
616,2026-02-20,5000,Gastos operativos,24238.00,0.00,Registro factura INV-00265,INV-00265,CC-100 Operaciones,Diego Luna 04 00001204
617,2026-05-02,5000,Gastos operativos,93962.00,0.00,Registro factura INV-00218,INV-00218,CC-100 Operaciones,Ana Ruiz 01 00001204
618,2026-02-13,2100,Cuentas por pagar,0.00,81061.96,Registro factura INV-00335,INV-00335,CC-100 Operaciones,Carla Soto 09 00001204
619,2026-03-21,2100,Cuentas por pagar,47942.80,0.00,Pago factura INV-00237,INV-00237,CC-100 Operaciones,Bruno Garcia 02 00001204
620,2026-04-22,5000,Gastos operativos,44201.00,0.00,Registro factura INV-00270,INV-00270,CC-100 Operaciones,Ana Ruiz 07 00001204
621,2026-02-02,5000,Gastos operativos,40786.00,0.00,Registro factura INV-00340,INV-00340,CC-100 Operaciones,Fabian Rios 06 00001204
622,2026-05-07,1180,IVA acreditable,6513.12,0.00,Registro factura INV-00326,INV-00326,CC-100 Operaciones,Bruno Garcia 02 00001204
623,2026-01-27,5000,Gastos operativos,51473.00,0.00,Registro factura INV-00050,INV-00050,CC-100 Operaciones,Bruno Garcia 08 00001204
624,2026-02-21,2100,Cuentas por pagar,0.00,53088.56,Registro factura INV-00038,INV-00038,CC-100 Operaciones,Carla Soto 09 00001204
625,2026-05-23,1180,IVA acreditable,9092.96,0.00,Registro factura INV-00116,INV-00116,CC-100 Operaciones,Bruno Garcia 08 00001204
626,2026-05-01,1180,IVA acreditable,12240.48,0.00,Registro factura INV-00099,INV-00099,CC-100 Operaciones,Diego Luna 04 00001204
627,2026-06-16,2100,Cuentas por pagar,38473.72,0.00,Pago factura INV-00036,INV-00036,CC-100 Operaciones,Bruno Garcia 02 00001204
628,2026-02-01,1020,Bancos,0.00,73324.76,Pago factura INV-00017,INV-00017,CC-100 Operaciones,Bruno Garcia 02 00001204
629,2026-02-08,2100,Cuentas por pagar,84451.48,0.00,Pago factura INV-00309,INV-00309,CC-100 Operaciones,Bruno Garcia 02 00001204
630,2026-04-07,2100,Cuentas por pagar,0.00,49300.00,Registro factura INV-00193,INV-00193,CC-100 Operaciones,Bruno Garcia 08 00001204
631,2026-01-23,2100,Cuentas por pagar,18125.70,0.00,Pago factura INV-00053,INV-00053,CC-100 Operaciones,Bruno Garcia 02 00001204
632,2026-06-14,1180,IVA acreditable,7536.00,0.00,Registro factura INV-00132,INV-00132,CC-100 Operaciones,Bruno Garcia 08 00001204
633,2026-02-05,1020,Bancos,0.00,27202.00,Pago factura INV-00029,INV-00029,CC-100 Operaciones,Bruno Garcia 02 00001204
634,2026-01-24,2100,Cuentas por pagar,0.00,26473.52,Registro factura INV-00035,INV-00035,CC-100 Operaciones,Carla Soto 09 00001204
635,2026-06-12,2100,Cuentas por pagar,0.00,14221.60,Registro factura INV-00350,INV-00350,CC-100 Operaciones,Diego Luna 04 00001204
636,2026-02-12,5000,Gastos operativos,84477.00,0.00,Registro factura INV-00266,INV-00266,CC-100 Operaciones,Bruno Garcia 02 00001204
637,2026-06-02,1020,Bancos,0.00,55044.32,Pago factura INV-00358,INV-00358,CC-100 Operaciones,Bruno Garcia 02 00001204
638,2026-03-08,1180,IVA acreditable,6386.08,0.00,Registro factura INV-00064,INV-00064,CC-100 Operaciones,Bruno Garcia 08 00001204
639,2026-04-11,2100,Cuentas por pagar,0.00,29758.64,Registro factura INV-00232,INV-00232,CC-100 Operaciones,Diego Luna 04 00001204
640,2026-06-02,5000,Gastos operativos,48412.00,0.00,Registro factura INV-00283,INV-00283,CC-100 Operaciones,Diego Luna 10 00001204
641,2026-04-17,2100,Cuentas por pagar,0.00,42142.80,Registro factura INV-00202,INV-00202,CC-100 Operaciones,Diego Luna 04 00001204
642,2026-02-03,2100,Cuentas por pagar,0.00,105986.88,Registro factura INV-00145,INV-00145,CC-100 Operaciones,Carla Soto 03 00001204
643,2026-05-01,5000,Gastos operativos,76503.00,0.00,Registro factura INV-00099,INV-00099,CC-100 Operaciones,Diego Luna 04 00001204
